Feature,Importance,Percentage
Methylation_cg09533145,0.7329311659598801,1.4200488752296558
Methylation_cg20043649,0.6011725501577808,1.1647675024877175
Methylation_cg03339668,0.5043581742622971,0.9771903438381859
Methylation_cg07145664,0.45761978006705223,0.8866350404352047
Methylation_cg06333800,0.453914420044225,0.8794559319771196
Methylation_cg02856716,0.4347044194203525,0.8422366936010777
Methylation_cg01783679,0.4117834337730873,0.7978274483687147
Methylation_cg01202639,0.3957635150699144,0.7667889708250316
Methylation_cg01734062,0.38572835067056976,0.7473459118041056
Methylation_cg06215107,0.33372595429090396,0.6465916419382866
Methylation_cg13615963,0.3204119780995468,0.6207959085959742
Methylation_cg16241867,0.3055196665129844,0.5919421617500867
Methylation_cg00866953,0.30337104027209616,0.5877792138248661
Methylation_cg17998964,0.29902154500120964,0.5793520979453686
Methylation_cg15602512,0.2723171871508361,0.5276125962153672
Methylation_cg08584759,0.2597829063383404,0.5033275170752457
Methylation_cg03018679,0.2590956355924755,0.5019959349363343
Methylation_cg25212131,0.23633908235418274,0.45790527631654476
Methylation_cg03318904,0.23256231369901262,0.4505878141456558
Methylation_cg24539848,0.23115509273846685,0.4478613336314788
Methylation_cg02764093,0.2287483316332357,0.44319825125872425
Methylation_cg01341751,0.22369386195900828,0.4334052525309802
Methylation_cg04799232,0.22316278964571004,0.4323763037344352
Methylation_cg19706390,0.21054852225693926,0.40793625117668847
Methylation_cg12636499,0.20810538992464864,0.4032026998124715
Methylation_cg05371791,0.2011029318806551,0.38963548759521915
Methylation_cg16653138,0.2009925116749921,0.38942154923901756
Methylation_cg05223396,0.19921554814878817,0.3859786951567992
Methylation_cg05486094,0.19860809139129681,0.3848017520476922
Methylation_cg04792034,0.1836172240435785,0.35575705412170766
Methylation_cg24579224,0.18230140917890125,0.35320767226243266
Methylation_cg11366178,0.18141029710466774,0.35148114901237876
Methylation_cg18203974,0.17695647179757706,0.3428518944363089
Methylation_cg18881778,0.17301731570758688,0.335219807775594
Methylation_cg22500132,0.17211916864769178,0.33347965429129717
Methylation_cg05233946,0.17168506747867915,0.33263858639103266
Methylation_cg11956866,0.16705218968471872,0.3236624189063632
Methylation_cg09852221,0.16682081699787138,0.32321413598570703
Methylation_cg06750897,0.1660501334775375,0.3217209421947528
Methylation_cg15825304,0.1641774978358397,0.3180927240752173
Methylation_cg11962640,0.1639392022504851,0.31763102808837546
Methylation_cg03512098,0.16204761513039145,0.31396609161542577
Methylation_cg08018825,0.15892105572536067,0.307908405201398
Methylation_cg19635505,0.1558269156403611,0.30191353098732054
Methylation_cg05656364,0.15475836117558486,0.29984321437874806
Methylation_cg01426303,0.14965232393532998,0.2899503038618257
Methylation_cg13599248,0.14801350469240124,0.2867751033372609
Methylation_cg14285050,0.1472671469023666,0.28532904047422314
Methylation_cg01877606,0.1468853453617415,0.2845893027287071
Methylation_cg12593515,0.1397513892578056,0.2707673139638216
Methylation_cg17087669,0.1380133338938488,0.267399844166789
Methylation_cg00222472,0.13525002461236632,0.2620459522607984
Methylation_cg21879102,0.13405703904115152,0.25973455127630063
Methylation_cg04723343,0.132238637436647,0.25621141121469515
Methylation_cg21450888,0.12747600136962106,0.24698383800698334
Methylation_cg08847775,0.12468339228611681,0.24157317794480307
Methylation_cg00143527,0.12402730849704166,0.24030202031090384
Methylation_cg25719851,0.11669885372516019,0.2261031917724114
Methylation_cg07512361,0.11596686879936692,0.22468497623071523
Methylation_cg16143804,0.11369652552705968,0.22028620243044597
Methylation_cg18181229,0.11053984807711989,0.21417016252050555
Methylation_cg22796363,0.11027445369720858,0.21365596281364527
Methylation_cg19130973,0.10901576222543745,0.21121725711826267
Methylation_cg17004025,0.10747760757949196,0.20823709352807948
Methylation_cg17033166,0.10689358480377015,0.20710555359051094
Methylation_cg08107308,0.10543318703694848,0.20427604339572067
Methylation_cg03713668,0.084376473012242,0.16347881105582351
Methylation_cg03293507,0.07884731471521259,0.15276610652731512
Methylation_cg26938118,0.07876839964533061,0.15261320914563836
Methylation_cg03619586,0.07698893169053493,0.1491655027509929
Methylation_cg27647370,0.0764353958881437,0.14809303110550684
Methylation_cg23234674,0.07555677118730617,0.1463907020518101
Methylation_cg16166559,0.07548949436540633,0.14626035369209373
Methylation_cg16472904,0.07485843855730823,0.1450376875917605
Methylation_cg15602548,0.07267538605372947,0.14080803902958705
Methylation_cg19530831,0.07109132679038715,0.13773893557256542
Methylation_cg20244273,0.06992852194248547,0.13548600952293857
Methylation_cg08131309,0.06920327323625707,0.13408084535831666
Methylation_cg07380095,0.06152734711709527,0.11920879357759277
Methylation_cg10982443,0.060603015612773384,0.11741790792009371
Methylation_cg17147526,0.05973390533290316,0.11573401298875466
Methylation_cg10532384,0.05604756503084109,0.10859175510318463
Methylation_cg13611006,0.051997475515664054,0.10074473572712309
Methylation_cg07816247,0.04642106814293732,0.0899404864534656
Methylation_cg01488159,0.03989476179666136,0.07729581473412894
Methylation_cg05165862,0.03918433240651395,0.07591936288808458
Methylation_cg24171453,0.036537797968612326,0.07079172140366656
Methylation_cg22880770,0.033501892480441234,0.06490967630310814
Methylation_cg04255276,0.033411438482405284,0.06473442233092541
Methylation_cg01007345,0.024282118392721687,0.04704643016048968
Methylation_cg25858249,0.024016708258037534,0.04653219992887007
Methylation_cg12787209,0.01985973323406951,0.038478090646434815
Methylation_cg07891533,0.019080410884381234,0.03696815918559044
Methylation_cg16438182,0.017751196098726156,0.034392815075566005
Methylation_cg18921306,0.015716628295529216,0.030450854554997228
Methylation_cg06345789,0.015662447463982605,0.030345879582625836
Methylation_cg24300607,0.01399833239393756,0.027121668574522056
Methylation_cg19676181,0.011001426547494458,0.021315184999987222
Methylation_cg24699296,0.010542380917720107,0.020425787385974666
Methylation_cg03822198,0.00026552041110362683,0.0005144438913911057
