Feature,Importance,Percentage
Methylation_cg20253105,0.3716326788095669,1.7031929877002638
Methylation_cg07482257,0.24438353898617698,1.1200100358341136
Methylation_cg04314114,0.23481172097560915,1.0761423830556665
Methylation_cg12205230,0.21042141841130246,0.9643615987918002
Methylation_cg23738585,0.1940574806937677,0.8893656537071356
Methylation_cg04654299,0.19125928467035208,0.8765415181640545
Methylation_cg22444116,0.17866643613230096,0.8188284790581188
Methylation_cg14195115,0.16615102613417848,0.7614703408683422
Methylation_cg08615354,0.1516049319775209,0.6948055748811127
Methylation_cg18977283,0.1502860438064466,0.6887611088999992
Methylation_cg08627912,0.14401388996019227,0.6600158207220677
Methylation_cg24044478,0.13531285753971098,0.6201389792887818
Methylation_cg20119891,0.13450209835911614,0.6164232690462755
Methylation_cg22683277,0.13385985569153575,0.6134798701736878
Methylation_cg23908638,0.12788605661473065,0.5861019422419022
Methylation_cg11191368,0.12630745450748748,0.578867206997311
Methylation_cg03631656,0.12263813403303918,0.5620507071089689
Methylation_cg00610577,0.1218596475081031,0.5584829024838818
Methylation_cg02794358,0.11837774628695667,0.5425253452455948
Methylation_cg07172334,0.11672250351180817,0.5349393657332305
Methylation_cg07799299,0.11487078878276914,0.5264529550337649
Methylation_cg07946977,0.11337945735350535,0.5196181814051501
Methylation_cg02546477,0.11242272708974022,0.5152334855232241
Methylation_cg06294470,0.10889284686174293,0.49905604044222385
Methylation_cg10395101,0.10647698383305719,0.4879841374468193
Methylation_cg05862393,0.09925316637396393,0.4548773738538927
Methylation_cg20761840,0.0989128582064418,0.4533177411368844
Methylation_cg26589351,0.09854019584931212,0.4516098291322774
Methylation_cg24134959,0.09819286988528413,0.4500180338459381
Methylation_cg05860371,0.09197599273457592,0.4215260788262719
Methylation_cg05027533,0.08469177746875575,0.38814251201674105
Methylation_cg08194369,0.08380282854213271,0.3840684580796709
Methylation_cg20069407,0.08052295974220693,0.36903681565655394
Methylation_cg25364619,0.0804721030208418,0.368803739244964
Methylation_cg19225602,0.07823279030301686,0.35854096652410256
Methylation_cg00317837,0.07601050619562501,0.34835623594413373
Methylation_cg01975858,0.07410541791281335,0.3396252141873053
Methylation_cg15532942,0.0733511817746305,0.3361685491121616
Methylation_cg15405572,0.07102694125180142,0.3255165521648216
Methylation_cg00922200,0.07080001064015035,0.3244765289147223
Methylation_cg26289665,0.07002851156665636,0.3209407477875046
Methylation_cg04982488,0.06995027554309485,0.3205821920029532
Methylation_cg13716026,0.06963554166282336,0.3191397662733666
Methylation_cg06640533,0.06920978926697333,0.3171885425612023
Methylation_cg04036070,0.06848203207961816,0.31385323054767794
Methylation_cg16209517,0.06395342814235247,0.29309863357647054
Methylation_cg06671623,0.06282778725433286,0.2879398201123669
Methylation_cg24519108,0.06257647996680006,0.2867880785291055
Methylation_cg08788712,0.06169546331791535,0.28275037822989
Methylation_cg02402368,0.05349317940486063,0.24515930177076067
Methylation_cg00683980,0.05322163081502383,0.24391479427612528
