Feature,Importance,Percentage
Gene_LINC01780,0.2654525950344775,1.474353070494259
Gene_MYO3B-AS1,0.24194457242563622,1.34378691306004
Methylation_cg07712198,0.1856169501244037,1.0309370692576962
Gene_PCDHGB9P,0.17694647880044764,0.9827803126155292
Methylation_cg18872420,0.1746964184624413,0.970283228653302
Gene_APOBEC3D,0.17400469571329383,0.9664413240036078
Methylation_cg12300084,0.17095319418282653,0.9494929470232357
Gene_OR2C1,0.170145026451779,0.9450042940658611
Gene_BTN3A2,0.1696465513138614,0.9422357080211157
Methylation_cg20253105,0.1632083479866663,0.9064772147101592
Methylation_cg04654299,0.16237664520873082,0.9018578454995152
Gene_CFI,0.1622525627907809,0.9011686780273529
Methylation_cg01872840,0.15290874842622343,0.8492720996694567
Gene_KCNAB2,0.15181459867209907,0.8431950709277929
Methylation_cg23056060,0.15037477091117563,0.8351981083061819
Methylation_cg26276667,0.14898927965356337,0.8275029366332951
Gene_SERPINA3,0.1477384921432731,0.8205559244705667
Gene_PHLDB1,0.1465037394727921,0.8136979715815087
Gene_TIAM2,0.145541275369907,0.8083523395105738
Gene_GBP7,0.14327372988324757,0.795758141098961
Gene_SPRY3,0.1410663831454035,0.7834982931959364
Gene_SPRY4,0.14053498088477245,0.7805468262700727
Methylation_cg13675837,0.13817714435836995,0.7674511414380086
Methylation_cg04391540,0.13790361002277993,0.7659319014866705
Gene_APOBEC3G,0.1329489848065679,0.7384133650801165
Methylation_cg07340007,0.12947044407809608,0.7190931651657189
Methylation_cg13305415,0.12910117883272662,0.7170422251541264
Gene_TECTA,0.12668959974050978,0.7036480481678818
Methylation_cg17226446,0.12363804642597793,0.6866993835730882
Methylation_cg26457075,0.12290349257951413,0.6826195902720033
Methylation_cg26357820,0.12282438283926768,0.6821802060255497
Gene_LINC02552,0.1224012358362326,0.6798300007728408
Methylation_cg09379340,0.12111940318433409,0.6727105604601896
Gene_PHYKPL,0.12061190692987481,0.6698918701364834
Gene_ZNF442,0.11839460731177055,0.6575767428357571
Methylation_cg19273495,0.11781605831221782,0.6543634177077386
Methylation_cg07799299,0.11530473743556952,0.6404152638198407
Methylation_cg22924015,0.1150632162997,0.6390738287202432
Gene_RPGR,0.11407845358574503,0.6336043476973163
Methylation_cg03639572,0.11278615916920365,0.6264268015868218
Gene_NKAIN3,0.11260809733314067,0.6254378264566176
Gene_LRRK2,0.1118935819228052,0.6214693288459359
Gene_TNFSF18,0.11168270082234794,0.6202980718916462
Gene_SEC24AP1,0.1116090240423489,0.619888862907264
Gene_PIK3CD,0.11033603720379019,0.6128185532202026
Methylation_cg26314924,0.10982140856444339,0.6099602488420267
Gene_TTN-AS1,0.10947789822991046,0.6080523544535791
Gene_HYDIN2,0.10885285575730273,0.6045807994342776
Gene_PAXIP1-AS2,0.1087895389339617,0.6042291307949311
Methylation_cg26785157,0.10875029058707837,0.6040111411356786
Gene_SPP1,0.10732477581300978,0.5960936744260011
Gene_ZNF177,0.10590065721251737,0.5881839622187753
Gene_MRAP2,0.10560043878646239,0.5865165158778736
Gene_LINC02104,0.10445389556104533,0.5801484880022053
Gene_SLFN11,0.1035874847671225,0.5753363466322421
Gene_C4orf19,0.10320047921095855,0.5731868749725111
Gene_CCDC42,0.1029934221380203,0.5720368570899795
Methylation_cg15593269,0.10128183126425506,0.5625304920840621
Gene_KHDRBS3,0.10118805184209424,0.5620096308018658
Gene_FGF2,0.10104991064766332,0.5612423793303007
Methylation_cg26605712,0.10087051282863613,0.5602459840029604
Gene_FREM2,0.10048124203034164,0.5580839309379125
Gene_FAM200C,0.09917828217896342,0.5508471478227928
Methylation_cg14195115,0.09784915294009952,0.5434650170353797
Gene_ZEB1-AS1,0.09681164813920148,0.5377026006285713
Gene_PPP1R9A,0.09570121794309892,0.5315351485116285
Gene_TRIM5,0.09553745021973445,0.530625564464206
Gene_RESF1,0.09424932343177245,0.5234711658237594
Gene_PIBF1,0.09422365611228156,0.5233286066926354
Gene_TGFB3,0.09410061482578849,0.5226452217797282
Gene_NMI,0.0926879763265053,0.5147992713242576
Gene_CSGALNACT1,0.09198025418022607,0.510868504253444
Methylation_cg13694680,0.09173209567733938,0.509490204483375
Gene_ANO3,0.09095499468723685,0.5051740996410282
Gene_CYSLTR1,0.09088067180079393,0.5047613021100006
Gene_GLIDR,0.08868082018823654,0.49254308296174
Gene_CSPG4P12,0.08852433984686572,0.49167397383985667
Gene_ZNF658B,0.08716328539491534,0.4841145268881993
Methylation_cg06770878,0.08701450442129018,0.4832881809062853
Gene_ABCA6,0.08681868585668796,0.48220058294197243
Gene_WNK4,0.08672968383145378,0.48170625585066196
Methylation_cg24030173,0.08593590633053279,0.47729752782289436
Gene_SAMHD1,0.08521053549018608,0.4732687379533764
Gene_PARP11,0.08514505450408494,0.472905049314715
Gene_CLMN,0.08412536446314656,0.46724157805494204
Gene_GSAP,0.08396905342950399,0.46637340928690607
Gene_GRIN3A,0.0836340512814784,0.4645127703072812
Gene_ALDH1A1,0.08286995708594978,0.46026890664048176
Gene_ZFHX3,0.0819461055794995,0.4551377332004978
Methylation_cg15674813,0.08187616942922231,0.45474930008728476
Methylation_cg13827361,0.08164981863823605,0.4534921227609299
Gene_ZEB1,0.08130841170640399,0.4515959109037083
Methylation_cg17220749,0.08127523696065668,0.4514116546968739
Gene_GDNF-AS1,0.08092605139702873,0.44947223945838183
Gene_PHEX,0.07988343668493336,0.4436814420396539
Methylation_cg24029050,0.07934670743995781,0.44070038845360393
Methylation_cg09701102,0.07767629851854621,0.43142275256556784
Methylation_cg00683980,0.07718861775410644,0.4287141196649199
Gene_ATP4B,0.07718589330154091,0.4286989877540607
Gene_SLC26A2,0.07710781634022167,0.4282653396759888
Methylation_cg14106584,0.07694143266426098,0.4273412263385363
Gene_GAP43,0.07616160100409403,0.42300995505265393
Gene_SH3TC2-DT,0.07509451568938005,0.4170832452006612
Methylation_cg22683277,0.07374785050818725,0.40960371785016964
Gene_MSANTD2-AS1,0.07346638789946631,0.40804044339303686
Methylation_cg00685984,0.07303311294750042,0.4056339863918679
Gene_LINC00899,0.07269029565690584,0.4037299412461009
Gene_FMNL2,0.07089520280063015,0.39375979699443664
Methylation_cg06420129,0.07085097216651322,0.39351413516087363
Gene_CLK4,0.07052064272771945,0.3916794489250997
Gene_CASP12,0.06973723351747695,0.3873283075304394
Methylation_cg10948630,0.06908019521523691,0.3836790441347882
Gene_FLT1,0.0685532935493382,0.3807525740098101
Gene_PKMYT1,0.06774436092331405,0.37625967274114186
Gene_CASP8,0.06718738241019855,0.3731661524803792
Gene_AFAP1L2,0.06699470894168444,0.37209602272757103
Methylation_cg16589830,0.06421885964446497,0.35667864873635685
Gene_SMARCA2,0.06381040798054895,0.3544100630223432
Gene_ANGPTL7,0.06346062256138245,0.35246731611984905
Methylation_cg05223396,0.0634431597922145,0.3523703259685991
Methylation_cg18752880,0.06303776056769766,0.35011869384059235
Methylation_cg06294470,0.06299327812120202,0.3498716334132289
Gene_NAPEPLD,0.062953214201194,0.34964911397064374
Methylation_cg06671623,0.06290925523986497,0.34940496103779045
Methylation_cg15928680,0.06237074250575407,0.34641400175583825
Methylation_cg19563525,0.06183089549254964,0.34341563174023626
Gene_ELOVL2,0.060908298326256285,0.3382914250442074
Methylation_cg12167489,0.060732163586758384,0.33731315322145233
Gene_SLC22A17,0.06038222424333016,0.3353695514065854
Methylation_cg00922200,0.0597721584657315,0.3319811786077087
Methylation_cg04902474,0.05954560621182804,0.3307228823340311
Gene_GPRASP3,0.059187819476334544,0.32873569523575297
Gene_SLC22A11,0.05868878960721813,0.32596402815257913
Gene_ANKRD9,0.058306664153674546,0.3238416611225155
Gene_CFDP1,0.05775672240475086,0.3207872238283037
Gene_ITIH6,0.05773899995083714,0.32068879135925593
Gene_DIXDC1,0.05666981775530348,0.3147504351992865
Gene_LINC00310,0.05654264533764739,0.3140441055270184
Gene_SLC44A2,0.056021246462039945,0.3111481985078979
Methylation_cg00421624,0.055422585687597906,0.307823170357887
Gene_SNX22,0.05461115517605581,0.3033163955567989
Gene_AHR,0.05336562322791607,0.2963985733674923
Gene_RFTN2,0.05317068115109526,0.29531584351325235
Methylation_cg20092728,0.05281715380744602,0.29335231354834385
Methylation_cg15084823,0.052320323795325224,0.2905928647142164
Gene_ZNF75D,0.052182400077310884,0.2898268211307207
Methylation_cg20752683,0.05178617173496239,0.28762612509652874
Gene_ARL15,0.05129492274813765,0.2848976738941279
Gene_TLCD2,0.050774335695549684,0.28200627582984095
Methylation_cg21696987,0.050443061979513426,0.2801663449738301
Gene_RBMS3,0.05027003967063697,0.2792053599349651
Methylation_cg04982488,0.04918249046830028,0.27316499138791656
Gene_NAALADL2,0.047213867814342565,0.2622310434484355
Gene_PFDN1,0.04654862122501233,0.2585361903184916
Gene_SFRP1,0.04635318871114809,0.2574507365226727
Methylation_cg11234339,0.04603375641820095,0.25567657424009843
Methylation_cg14309008,0.046032688711429515,0.2556706440786071
