Feature,Importance,Percentage
Gene_BHMT2,0.1479213,14.7921295
Gene_MSRB3,0.10285336,10.285336
Gene_SPARCL1,0.055208437,5.5208435
Gene_CNRIP1,0.050408665,5.0408664
Gene_SMIM10,0.048345264,4.8345265
Gene_EDNRA,0.03751368,3.751368
Gene_SLC16A4,0.03584531,3.5845308
Gene_JAM2,0.028817225,2.8817225
Gene_DACT3,0.025586583,2.5586584
Gene_LAMA4,0.021073489,2.107349
Gene_TNFAIP8L3,0.020429978,2.0429978
Gene_FOXC1,0.018431883,1.8431883
Gene_PDE5A,0.01668809,1.6688089
Gene_NHSL2,0.015570612,1.5570612
Gene_MEIS1,0.01505403,1.505403
Gene_SYDE1,0.015020914,1.5020914
Gene_NAALADL1,0.014506355,1.4506354
Methylation_cg23588029,0.014334456,1.4334456
Gene_ITGA7,0.014094318,1.4094318
Gene_GSN,0.012559516,1.2559516
Gene_GLT8D2,0.011011865,1.1011865
Methylation_cg16034168,0.01088219,1.088219
Gene_ADAMTS8,0.010714022,1.0714022
Gene_DENND2B,0.010283952,1.0283952
Methylation_cg17552357,0.009861105,0.9861105
Gene_GNAL,0.009669107,0.9669107
Gene_MRC2,0.009636302,0.96363014
Gene_GAS6,0.009372989,0.9372989
Gene_SERPINF1,0.00874174,0.874174
Gene_GFPT2,0.008436323,0.84363234
Gene_RBMS3,0.007984794,0.7984794
Methylation_cg22982570,0.007894571,0.7894571
Gene_TCEAL7,0.0077081015,0.7708101
Methylation_cg03612357,0.007251519,0.7251519
Methylation_cg20048045,0.0072258413,0.7225841
Gene_HSPB7,0.007010268,0.7010268
Gene_TAGLN,0.006807556,0.6807556
Methylation_cg14215711,0.006733722,0.6733722
Gene_PRELP,0.006694441,0.66944414
Methylation_cg01114124,0.006221227,0.6221227
Gene_TSPAN2,0.0062031136,0.6203114
Gene_EGFLAM,0.0058152643,0.58152646
Gene_CAVIN1,0.0057014017,0.5701402
Gene_ZEB1,0.005632469,0.5632469
Methylation_cg10259004,0.005488976,0.54889756
