Feature,Importance,Percentage
Gene_MSRB3,0.1281371,12.813711
Gene_NEXN,0.10983836,10.983837
Gene_SPARCL1,0.05977319,5.9773197
Gene_BHMT2,0.05825999,5.8259993
Gene_SMIM10,0.048327237,4.832724
Gene_DACT3,0.042191815,4.219182
Gene_EDNRA,0.039923996,3.9924
Gene_CNRIP1,0.038536977,3.853698
Gene_GSN,0.03784958,3.7849584
Gene_FGF2,0.025099149,2.509915
Gene_TCEAL7,0.023541119,2.3541121
Gene_CAVIN1,0.020284649,2.028465
Gene_SERPINF1,0.019573497,1.9573499
Gene_PDE5A,0.01869938,1.8699381
Gene_SERPING1,0.017401973,1.7401974
Gene_NAALADL1,0.013766666,1.3766667
Gene_TMEM200B,0.012859132,1.2859133
Gene_ISLR,0.012440147,1.2440147
Gene_GSDME,0.011780088,1.1780089
Methylation_cg14400030,0.011322139,1.132214
Gene_RBPMS,0.010314228,1.0314229
Gene_ACSS3,0.009943008,0.99430096
Gene_MATN2,0.009336969,0.933697
Gene_INMT,0.009309223,0.9309224
Methylation_cg15455864,0.009168613,0.91686136
Gene_BMERB1,0.009068825,0.90688264
Methylation_cg03321553,0.008928902,0.89289033
Methylation_cg27531366,0.0086938245,0.86938256
Gene_RBMS3,0.008612057,0.8612058
Methylation_cg15511120,0.008576599,0.85766
Gene_GFPT2,0.008145449,0.814545
Methylation_cg10259004,0.007749442,0.77494425
Gene_SLC16A4,0.0076167607,0.76167613
Gene_EFEMP2,0.007121848,0.71218485
Gene_TNFAIP8L3,0.0071169455,0.7116946
Gene_FHL2,0.0070759566,0.7075957
Gene_DNM3OS,0.006951193,0.6951193
Gene_LAMA4,0.006445603,0.64456034
Gene_TSLP,0.006278937,0.62789375
Gene_NHSL2,0.005644521,0.5644522
Gene_PRELP,0.0055672624,0.5567263
Gene_C1S,0.005557797,0.55577976
Gene_TAGLN,0.005555983,0.5555984
Methylation_cg02856716,0.005422767,0.54227674
Gene_CCDC80,0.005302889,0.53028893
Gene_DRP2,0.0052594566,0.5259457
Methylation_cg16073408,0.0050350875,0.5035088
Methylation_cg02030908,0.004766203,0.47662035
Gene_ZEB1,0.0042138593,0.42138597
Gene_PPP1R12B,0.0040888092,0.40888098
Methylation_cg26174326,0.003688491,0.36884913
Methylation_cg01341751,0.0034893707,0.3489371
Gene_ADAMTS9-AS2,0.0034498377,0.3449838
Gene_PRICKLE2,0.0033480679,0.3348068
Gene_KCNMA1,0.0032698477,0.3269848
