Feature,Importance,Percentage
Methylation_cg24940138,0.0023198492087539097,0.23198492087539097
Methylation_cg27539986,0.002138355857645647,0.21383558576456468
Methylation_cg15356923,0.0020786517053294684,0.20786517053294684
Methylation_cg08047907,0.0020056882132136584,0.20056882132136583
Methylation_cg21523564,0.0018099480752441551,0.18099480752441552
Methylation_cg03205103,0.00163438811712678,0.163438811712678
Methylation_cg17415451,0.0016147369174614266,0.16147369174614265
Methylation_cg19505129,0.0015607816463654239,0.1560781646365424
Methylation_cg19310908,0.0015224959733256343,0.15224959733256344
Methylation_cg08857063,0.001491369033333454,0.1491369033333454
Methylation_cg21038156,0.0014696818374129194,0.14696818374129195
Methylation_cg06954520,0.001446140388142619,0.1446140388142619
Methylation_cg05559795,0.0014008416767939014,0.14008416767939014
Methylation_cg15229275,0.001379897846371315,0.1379897846371315
Methylation_cg14928057,0.0013682200184005505,0.13682200184005505
Methylation_cg23200020,0.0013330719602711013,0.13330719602711014
Methylation_cg26010734,0.0012592990263543867,0.12592990263543868
Methylation_cg02773086,0.001250212131167521,0.1250212131167521
Methylation_cg24180402,0.001244043055515648,0.12440430555156481
Methylation_cg01367393,0.0011887326782518575,0.11887326782518576
Methylation_cg05829338,0.0011748060551379856,0.11748060551379856
Methylation_cg12317414,0.0010944696636560715,0.10944696636560715
Methylation_cg16596604,0.001075547840322036,0.1075547840322036
Methylation_cg18103730,0.001019707096030159,0.1019707096030159
Methylation_cg16955889,0.001004935887698055,0.1004935887698055
Methylation_cg03514404,0.0008656597111314164,0.08656597111314164
Methylation_cg07148968,0.0008479697606771894,0.08479697606771894
Methylation_cg06087421,0.0008292047763656211,0.08292047763656211
Methylation_cg11660826,0.0007988082673433592,0.07988082673433591
Methylation_cg04505435,0.0007752975784988355,0.07752975784988356
Methylation_cg12077963,0.0007633151775174319,0.0763315177517432
Methylation_cg13132370,0.0006822075006002466,0.06822075006002466
Methylation_cg12298212,0.0006748300440866349,0.06748300440866349
Methylation_cg17395064,0.0006733850889686706,0.06733850889686706
Methylation_cg22947965,0.0006651180884396175,0.06651180884396175
Methylation_cg08790676,0.0006610867076289274,0.06610867076289274
Methylation_cg25971727,0.0006447745245187492,0.06447745245187492
Methylation_cg22235821,0.000639629761111653,0.0639629761111653
Methylation_cg25464921,0.0006345956418923673,0.06345956418923673
Methylation_cg15026277,0.0006215895644558565,0.062158956445585646
Methylation_cg13782615,0.0006176321779143259,0.06176321779143259
Methylation_cg09784335,0.0006156845898367151,0.06156845898367151
Methylation_cg14367995,0.0005764074468024131,0.057640744680241315
Methylation_cg02783887,0.0005754262655593957,0.05754262655593957
Methylation_cg02053896,0.0005707417815903092,0.057074178159030924
Methylation_cg19897330,0.000565994972747087,0.0565994972747087
Methylation_cg15700197,0.0005641663196759246,0.05641663196759246
Methylation_cg04715503,0.0005403324177905802,0.054033241779058015
Methylation_cg22969666,0.0005375284492635167,0.05375284492635167
Methylation_cg06248767,0.0005366607722928357,0.05366607722928357
Methylation_cg17034390,0.0005315870277039379,0.05315870277039379
Methylation_cg10224600,0.0005306240567771969,0.05306240567771969
Methylation_cg03225210,0.0005204378036415606,0.052043780364156064
Methylation_cg20536041,0.000516278662210005,0.051627866221000504
Methylation_cg25170591,0.0004973120635741577,0.04973120635741577
Methylation_cg21229570,0.0004781089427050149,0.04781089427050149
Methylation_cg02058408,0.0004680310403895506,0.04680310403895506
Methylation_cg19930575,0.00045667606851958214,0.04566760685195821
Methylation_cg18881873,0.0004524511098952344,0.04524511098952344
Methylation_cg12070159,0.0004483299008649222,0.04483299008649222
Methylation_cg14117138,0.0004322272946314043,0.04322272946314043
Methylation_cg18525352,0.00043205523214945833,0.043205523214945835
Methylation_cg10648670,0.0004219877105405611,0.04219877105405611
Methylation_cg17355294,0.0004145884865340804,0.04145884865340804
Methylation_cg03159396,0.00041337603863432563,0.04133760386343256
Methylation_cg21211480,0.0004021301340983376,0.040213013409833756
Methylation_cg26560222,0.0003973570199561721,0.03973570199561721
Methylation_cg17639394,0.0003738873492663169,0.037388734926631695
Methylation_cg18222083,0.0003608469069573416,0.03608469069573416
Methylation_cg01643123,0.000353902670697154,0.0353902670697154
Methylation_cg02614217,0.00034477929302762736,0.034477929302762736
Methylation_cg02245020,0.000336777978915658,0.0336777978915658
Methylation_cg07902749,0.00031945142060572365,0.03194514206057236
Methylation_cg13727849,0.000299568207314258,0.0299568207314258
Methylation_cg22260952,0.0002993023513478205,0.02993023513478205
Methylation_cg23445461,0.0002901839720557061,0.02901839720557061
