Feature,Importance,Percentage
Gene_LMOD1,0.03437831249973208,3.4378312499732084
Gene_PLN,0.033040610340593725,3.3040610340593726
Gene_HAND2-AS1,0.03132058298168018,3.132058298168018
Gene_PDLIM3,0.030076441757172695,3.0076441757172696
Gene_RSPO3,0.029169514749322514,2.9169514749322514
Gene_HSPB7,0.025147046566368996,2.5147046566368996
Gene_ACTA2,0.02113912538538054,2.113912538538054
Gene_RNF150,0.019428255482477924,1.9428255482477925
Gene_CRYAB,0.019233578188452238,1.9233578188452238
Gene_SYNPO2,0.018825299822226187,1.8825299822226187
Gene_SCRG1,0.01817971151393043,1.817971151393043
Gene_MGP,0.01787588297266476,1.787588297266476
Gene_BOC,0.017542031501936575,1.7542031501936575
Gene_PRELP,0.017359481196295407,1.7359481196295405
Gene_NAP1L3,0.016360786459732185,1.6360786459732184
Gene_CARMN,0.015270688264974897,1.5270688264974897
Gene_TAGLN,0.01508322159797627,1.508322159797627
Gene_THBS4,0.014706710831777402,1.47067108317774
Gene_MAGI2-AS3,0.014102296877003819,1.410229687700382
Gene_MSRB3,0.013413291187503477,1.3413291187503478
Gene_TCEAL7,0.013362628615221448,1.3362628615221448
Gene_DACT3,0.013139372463182624,1.3139372463182624
Gene_INMT,0.01157500608827943,1.157500608827943
Gene_AOC3,0.009655844252372781,0.965584425237278
Gene_NDN,0.00941560034965429,0.941560034965429
Gene_FGF7,0.009051770039502086,0.9051770039502086
Gene_CNN1,0.009019263497469628,0.9019263497469627
Gene_STON1,0.008481125493083438,0.8481125493083438
Gene_FERMT2,0.008479594024996272,0.8479594024996272
Gene_TCEAL2,0.007742519818708662,0.7742519818708662
Gene_MYH11,0.007679110332926421,0.7679110332926421
Gene_SLIT2,0.0076474439620466276,0.7647443962046627
Gene_ACTA2-AS1,0.007603923314796659,0.7603923314796659
Gene_TMEM47,0.007523945646311825,0.7523945646311825
Gene_SOD3,0.007206682918214263,0.7206682918214263
Gene_ABCC9,0.007193571251097441,0.719357125109744
Gene_HAND2,0.007077038928269797,0.7077038928269797
Gene_PABPC5,0.007052595143388535,0.7052595143388535
Gene_TMEM35A,0.007037693219703521,0.7037693219703521
Gene_ANGPTL1,0.006982043014727521,0.698204301472752
Gene_PRKD1,0.006773950935107005,0.6773950935107005
Gene_RGMA,0.006684736334540371,0.6684736334540371
Gene_CDO1,0.006607357064220889,0.6607357064220889
Gene_NXPH3,0.006321103398659172,0.6321103398659172
Gene_GRIK5,0.0061165335817136,0.61165335817136
Gene_NR2F1-AS1,0.005944847628083172,0.5944847628083172
Gene_FOXP2,0.00586126562503533,0.586126562503533
Gene_DES,0.005783698681268629,0.5783698681268629
Gene_MAP6,0.005693851693652179,0.5693851693652179
Gene_OGN,0.005637848878101917,0.5637848878101916
Gene_SRPX,0.004935553764558481,0.4935553764558481
Gene_BEND6,0.003692229540897099,0.3692229540897099
Gene_CSDC2,0.003666008241083606,0.3666008241083606
Gene_MRGPRF,0.0030527808730941275,0.30527808730941275
Gene_SFRP1,0.003006688221466951,0.3006688221466951
Gene_PCDH10,0.00294962465957823,0.294962465957823
Gene_SFRP2,0.002945179885056231,0.2945179885056231
Gene_HSPB6,0.002913804390656794,0.2913804390656794
Gene_LRRN4CL,0.0028858981240545614,0.2885898124054561
Gene_TNFAIP8L3,0.0028736968954881214,0.28736968954881215
Gene_PYGM,0.002594394765729231,0.2594394765729231
