Feature,Importance,Percentage
Gene_CLIP3,0.03881447648833409,3.881447648833409
Gene_PABPC5,0.03760558105125958,3.760558105125958
Gene_PDLIM3,0.029776163768052588,2.977616376805259
Gene_BOC,0.02829748671532043,2.8297486715320432
Gene_FGF7,0.0282583852294271,2.82583852294271
Gene_TMEM47,0.027529303234427694,2.7529303234427696
Gene_PRELP,0.027018047416097476,2.7018047416097475
Gene_STON1,0.025455403680610774,2.5455403680610775
Gene_MSRB3,0.024931420816577003,2.4931420816577003
Gene_PLN,0.022074465285776865,2.2074465285776865
Gene_MGP,0.019485536544374453,1.9485536544374453
Gene_TMEM35A,0.014671518637774833,1.4671518637774832
Methylation_cg07380095,0.014343249012848896,1.4343249012848895
Gene_CCDC80,0.01405000110727745,1.405000110727745
Gene_ACTA2,0.01371987368149825,1.3719873681498251
Gene_INMT,0.013556470606151118,1.3556470606151119
Gene_HAND2-AS1,0.013443557429359591,1.3443557429359592
Gene_PDZD4,0.012774796829684316,1.2774796829684316
Gene_ISM1,0.012715924403759436,1.2715924403759435
Gene_ABCC9,0.01227852535113222,1.2278525351132221
Methylation_cg10532384,0.012209517605831768,1.2209517605831768
Gene_ARHGEF25,0.01202771007316358,1.202771007316358
Gene_FERMT2,0.011800234264663957,1.1800234264663958
Gene_BCHE,0.011268027702271501,1.1268027702271501
Gene_SCRG1,0.010591423490053938,1.0591423490053937
Gene_CDO1,0.010428894660073119,1.0428894660073118
Methylation_cg05656364,0.010275206562331315,1.0275206562331316
Gene_HAND2,0.009841046442781897,0.9841046442781897
Methylation_cg14036402,0.009644988119615543,0.9644988119615543
Gene_LMOD1,0.009566450361831347,0.9566450361831347
Methylation_cg21091985,0.009519830203762654,0.9519830203762655
Methylation_cg15825304,0.008857459526453493,0.8857459526453494
Gene_TNFAIP8L3,0.008787004507654479,0.8787004507654479
Gene_RGMA,0.008511263074761393,0.8511263074761393
Gene_C8orf88,0.008270610099096708,0.8270610099096708
Gene_KCNE4,0.008104627649074886,0.8104627649074886
Gene_MYL9,0.007943343376542412,0.7943343376542412
Gene_COL14A1,0.007752221370594836,0.7752221370594836
Gene_PRKD1,0.007742182044076479,0.7742182044076479
Gene_SSC5D,0.0076724792397364315,0.7672479239736432
Gene_HSPB6,0.0074454385071914785,0.7445438507191479
Gene_CALD1,0.007275364144933828,0.7275364144933828
Gene_LHFPL6,0.007269374643646439,0.7269374643646439
Gene_NDN,0.007241308787773869,0.7241308787773869
Gene_MAGI2-AS3,0.007082171975489823,0.7082171975489824
Gene_NAP1L3,0.007078858351835785,0.7078858351835785
Gene_MAP6,0.006886335860498765,0.6886335860498765
Gene_TAGLN,0.006788560651247815,0.6788560651247815
Gene_ZNF667-AS1,0.0067454287407601975,0.6745428740760198
Gene_ADGRB3,0.006542006879365685,0.6542006879365685
Gene_HSPB8,0.006381477741154086,0.6381477741154086
Gene_LAMA2,0.006263254442170251,0.6263254442170251
Methylation_cg11366178,0.006249099856375534,0.6249099856375534
Methylation_cg08107308,0.005964574072394086,0.5964574072394085
Gene_DCLK1,0.00576466305993046,0.5764663059930459
Gene_SPARCL1,0.0055774029264158385,0.5577402926415839
Methylation_cg01488159,0.005011324260942188,0.5011324260942188
Gene_CSDC2,0.004945163023899128,0.49451630238991284
Gene_SMIM10,0.004697507745870502,0.46975077458705017
Methylation_cg19635505,0.0041650326539939405,0.41650326539939403
Methylation_cg02856716,0.00411146802204917,0.411146802204917
Gene_TCEAL2,0.003684396898791082,0.3684396898791082
Gene_SRPX,0.003637527611135791,0.3637527611135791
Gene_OMD,0.0035654578103412964,0.35654578103412965
Methylation_cg07145664,0.0035505423470295417,0.35505423470295416
Gene_KCNT2,0.0034609362951898894,0.3460936295189889
