Feature,Importance,Percentage
Methylation_cg01341751,0.013797444595681309,1.379744459568131
Methylation_cg16438182,0.013538398889085222,1.3538398889085221
Methylation_cg03619586,0.010057863173246402,1.0057863173246402
Methylation_cg05656364,0.009805473780172217,0.9805473780172217
Methylation_cg08107308,0.008437623086126122,0.8437623086126121
Methylation_cg10982443,0.008212039537045255,0.8212039537045255
Methylation_cg15825304,0.008143320393719972,0.8143320393719973
Methylation_cg03018679,0.007581344305143547,0.7581344305143547
Methylation_cg03318904,0.00735949706982228,0.7359497069822281
Methylation_cg16143804,0.007218924126482859,0.7218924126482859
Methylation_cg08018825,0.007045976774218552,0.7045976774218552
Methylation_cg03822198,0.006566070035806789,0.6566070035806789
Methylation_cg07380095,0.005765064807023904,0.5765064807023904
Methylation_cg07891533,0.0039291880895901046,0.39291880895901043
Methylation_cg01488159,0.0026862621215315197,0.26862621215315197
Methylation_cg06750897,0.002449360239344887,0.2449360239344887
Methylation_cg19706390,0.0022451637480439745,0.22451637480439746
Methylation_cg26938118,0.0022157810826282875,0.22157810826282875
Methylation_cg02856716,0.0021456194606248274,0.21456194606248274
Methylation_cg01426303,0.0021388795600903333,0.21388795600903332
Methylation_cg03339668,0.002118094789181642,0.2118094789181642
Methylation_cg24539848,0.0020193273432096183,0.20193273432096182
Methylation_cg05371791,0.001973516743690798,0.1973516743690798
Methylation_cg01007345,0.001959359601343513,0.1959359601343513
Methylation_cg16472904,0.0018767860260764855,0.18767860260764854
Methylation_cg16166559,0.0017637034295317061,0.1763703429531706
Methylation_cg01734062,0.001704030583600125,0.17040305836001252
Methylation_cg20043649,0.0016416365311033698,0.16416365311033698
Methylation_cg03713668,0.0016178048425141206,0.16178048425141206
Methylation_cg01783679,0.0015863896618933872,0.15863896618933873
Methylation_cg13615963,0.001580926961010902,0.1580926961010902
Methylation_cg21879102,0.0014982791386395334,0.14982791386395333
Methylation_cg08584759,0.0014688365934391995,0.14688365934391995
Methylation_cg17087669,0.0014675249831844633,0.14675249831844633
Methylation_cg05165862,0.0014273434954231207,0.14273434954231207
Methylation_cg10532384,0.0013975806837618226,0.13975806837618227
Methylation_cg08131309,0.0013723602912950538,0.1372360291295054
Methylation_cg24579224,0.001354477960539918,0.1354477960539918
Methylation_cg03512098,0.0013497624079105075,0.13497624079105075
Methylation_cg17033166,0.0013212787435010502,0.132127874350105
Methylation_cg24300607,0.0012980450643957963,0.12980450643957964
Methylation_cg11962640,0.0012624318719892383,0.12624318719892383
Methylation_cg07145664,0.001246673771310878,0.1246673771310878
Methylation_cg17147526,0.0012454616753662135,0.12454616753662134
Methylation_cg17998964,0.0012148509628014481,0.12148509628014481
Methylation_cg06215107,0.0012086770922806237,0.12086770922806236
Methylation_cg02764093,0.0011988682816645255,0.11988682816645255
Methylation_cg04723343,0.0011588644661419383,0.11588644661419384
Methylation_cg13611006,0.0011546362177544919,0.11546362177544918
Methylation_cg13599248,0.001132190146320218,0.1132190146320218
Methylation_cg11366178,0.0010792879739745117,0.10792879739745116
Methylation_cg19530831,0.0010544212420887558,0.10544212420887558
Methylation_cg18203974,0.001040731466858663,0.10407314668586631
Methylation_cg00222472,0.0010325128510970366,0.10325128510970366
Methylation_cg18881778,0.0009563816818251333,0.09563816818251333
Methylation_cg24699296,0.0009264062723328011,0.0926406272332801
Methylation_cg09852221,0.0008958489167676434,0.08958489167676434
Methylation_cg25212131,0.0008629518917805416,0.08629518917805416
Methylation_cg07512361,0.000829334399593872,0.0829334399593872
Methylation_cg25858249,0.0007992217630393406,0.07992217630393406
Methylation_cg23234674,0.0007808008415707477,0.07808008415707476
Methylation_cg16241867,0.0007718331284504983,0.07718331284504983
Methylation_cg04255276,0.0007462742822544954,0.07462742822544954
Methylation_cg21450888,0.0007415830319217754,0.07415830319217755
Methylation_cg25719851,0.000735100984288332,0.0735100984288332
Methylation_cg27647370,0.0007249629340811167,0.07249629340811167
Methylation_cg07816247,0.0007079264128916767,0.07079264128916767
Methylation_cg09533145,0.0006756355076698993,0.06756355076698993
Methylation_cg24171453,0.0006476641594246719,0.06476641594246718
Methylation_cg19130973,0.0006004868483422335,0.06004868483422335
Methylation_cg06345789,0.0005937786852580721,0.059377868525807204
Methylation_cg04799232,0.000539543404856038,0.0539543404856038
Methylation_cg22500132,0.0005319469115619941,0.05319469115619941
Methylation_cg05223396,0.0005119719707289193,0.05119719707289193
Methylation_cg16653138,0.0005056964915509634,0.05056964915509634
Methylation_cg22796363,0.000453719149230423,0.0453719149230423
Methylation_cg01877606,0.0004415933469974116,0.04415933469974116
Methylation_cg20244273,0.00043628705309897394,0.043628705309897396
Methylation_cg22880770,0.0004170655405517992,0.04170655405517992
Methylation_cg00866953,0.00039998856331352364,0.03999885633135236
Methylation_cg06333800,0.00039155456280521146,0.039155456280521146
Methylation_cg17004025,0.00034863406293422446,0.034863406293422446
Methylation_cg08847775,0.000341018178104575,0.0341018178104575
Methylation_cg18181229,0.00033792015699910444,0.033792015699910444
Methylation_cg00143527,0.000317074522116539,0.0317074522116539
Methylation_cg19676181,0.0002685620895987046,0.02685620895987046
Methylation_cg11956866,0.00025788315496994414,0.025788315496994414
Methylation_cg01202639,0.00025491460202524565,0.025491460202524564
Methylation_cg12787209,0.00024275548919570303,0.024275548919570303
Methylation_cg12593515,0.0002326502095947834,0.023265020959478338
Methylation_cg14285050,0.00022499164193133747,0.022499164193133747
Methylation_cg03293507,0.00019966623921864845,0.019966623921864844
Methylation_cg12636499,0.00019238108741729445,0.019238108741729446
Methylation_cg05233946,0.0001693854360340999,0.01693854360340999
Methylation_cg15602512,0.00015579260859016112,0.015579260859016113
Methylation_cg05486094,0.0001241251483421325,0.012412514834213248
Methylation_cg04792034,0.00010815254624343454,0.010815254624343454
Methylation_cg19635505,0.0001014671602906897,0.01014671602906897
Methylation_cg18921306,6.64253871267534e-05,0.00664253871267534
Methylation_cg15602548,0.0,0.0
