Feature,Importance,Percentage
Gene_GNG2,0.03351413415148333,3.3514134151483326
Gene_XYLT1,0.03216017779704168,3.2160177797041682
Gene_AFAP1L2,0.02891660685817553,2.8916606858175533
Gene_LAMA4,0.026698799818720264,2.6698799818720262
Gene_RFTN2,0.023692143189459655,2.3692143189459656
Gene_PTPRZ1,0.02280610201547808,2.280610201547808
Gene_SNX22,0.02266328514427753,2.266328514427753
Gene_GRIK3,0.01916664102825692,1.9166641028256919
Gene_FGF2,0.01710303578635908,1.7103035786359082
Gene_DEPTOR,0.015501994989399602,1.5501994989399601
Gene_FAXDC2,0.014015987636713292,1.4015987636713292
Gene_WNK4,0.013658428129001494,1.3658428129001494
Gene_ABCD1,0.013639213891478841,1.363921389147884
Gene_ZEB1,0.012850287207004072,1.2850287207004072
Gene_MGP,0.012543597861719144,1.2543597861719145
Gene_FREM2,0.011918999684253292,1.1918999684253293
Gene_LHFPL6,0.011876189693818873,1.1876189693818873
Gene_ATP1B2,0.011627545076193293,1.1627545076193293
Gene_ABCA6,0.011439688129154649,1.1439688129154648
Gene_VIT,0.01062952321781881,1.062952321781881
Gene_ALDH1A1,0.010280640451095537,1.0280640451095537
Gene_PTGDR2,0.010013795908365007,1.0013795908365006
Gene_ITIH6,0.00974747724436327,0.974747724436327
Gene_TRIM9,0.00974458964927456,0.9744589649274559
Gene_SPPL2B,0.009556894115268968,0.9556894115268968
Gene_CNTNAP3B,0.009418143508199354,0.9418143508199355
Gene_CASP12,0.009247888956073584,0.9247888956073584
Gene_GMDS-DT,0.008812978226794917,0.8812978226794917
Gene_FREM1,0.008310284862854086,0.8310284862854086
Gene_SPARCL1,0.008087568215344502,0.8087568215344503
Methylation_cg00445755,0.007958897592284176,0.7958897592284176
Methylation_cg00610577,0.00793382316782431,0.793382316782431
Gene_TMEM221,0.007781739007771592,0.7781739007771592
Gene_SNTB1,0.007771219518334903,0.7771219518334903
Gene_SEMA3D,0.007717248083443903,0.7717248083443903
Gene_ELOVL2,0.007538608801060415,0.7538608801060415
Gene_GAP43,0.007517350263854825,0.7517350263854825
Gene_TTC23-AS1,0.007300296195033036,0.7300296195033036
Gene_CD1D,0.007276151153810727,0.7276151153810727
Methylation_cg08615354,0.0071513650566648575,0.7151365056664858
Methylation_cg04982488,0.007126275720411832,0.7126275720411832
Gene_PRIMA1,0.007042157631749542,0.7042157631749542
Gene_IGIP,0.007039506169465129,0.7039506169465128
Methylation_cg12167489,0.006917170684612545,0.6917170684612545
Methylation_cg12205230,0.006875024263007883,0.6875024263007883
Gene_IGSF11,0.006545967190704032,0.6545967190704032
Gene_TMT1A,0.006538165989252946,0.6538165989252946
Gene_KHDRBS3,0.006415525330254012,0.6415525330254012
Gene_MRPS6,0.006383037491325123,0.6383037491325123
Methylation_cg00005112,0.00630535243754338,0.630535243754338
Methylation_cg00685984,0.0061913913913913925,0.6191391391391392
Gene_ADRA2B,0.006124401913875598,0.6124401913875598
Gene_PDGFA,0.006083121732408095,0.6083121732408094
Gene_SPRY4,0.006039435561423583,0.6039435561423583
Methylation_cg07712198,0.005938757624804135,0.5938757624804135
Gene_TSPYL2,0.0059303250350329914,0.5930325035032992
Methylation_cg07482257,0.00592723298330914,0.592723298330914
Gene_NAPEPLD,0.005771771771771771,0.5771771771771771
Gene_TGFB3,0.005577970429491001,0.5577970429491
Methylation_cg13305415,0.005541057804215699,0.5541057804215699
Gene_LBH,0.0054734863696657724,0.5473486369665772
Gene_AKAP6,0.005421102909248806,0.5421102909248806
Methylation_cg15405572,0.005372067508237721,0.5372067508237721
Gene_ITGA8,0.005335649153278332,0.5335649153278332
Methylation_cg14279361,0.005293145722936682,0.5293145722936682
Methylation_cg08627912,0.005228619640297028,0.5228619640297029
Gene_HMCN1,0.005180059523809523,0.5180059523809524
Gene_BMP6,0.005150753780282147,0.5150753780282147
Gene_LINC01684,0.005095719537815125,0.5095719537815125
Gene_BBS2,0.0050071612279445855,0.5007161227944585
Gene_ITGA1,0.004998591102601105,0.4998591102601105
Gene_NKAIN3,0.004847540551365523,0.4847540551365523
Methylation_cg22683277,0.004741229037447506,0.4741229037447506
Methylation_cg20608075,0.004599388622339221,0.4599388622339221
Methylation_cg05337387,0.004557245632354822,0.45572456323548216
Gene_PDGFA-DT,0.00454662471395881,0.45466247139588095
Gene_OLFML3,0.004533467005258297,0.45334670052582965
Gene_LINC02104,0.00448498307065745,0.448498307065745
Methylation_cg16330369,0.004458801846959742,0.4458801846959742
