Feature,Importance,Percentage
Methylation_cg06294470,0.015846744791473313,1.5846744791473313
Methylation_cg19225602,0.015209340521467864,1.5209340521467865
Methylation_cg12167489,0.014971292940434056,1.4971292940434056
Methylation_cg08788712,0.014682324191273405,1.4682324191273406
Methylation_cg22683277,0.013857695344053511,1.3857695344053511
Methylation_cg23908638,0.012545515340120652,1.2545515340120652
Methylation_cg07376732,0.009966730708263923,0.9966730708263923
Methylation_cg04982488,0.008913142015820755,0.8913142015820755
Methylation_cg14195115,0.007558441654063147,0.7558441654063147
Methylation_cg04697299,0.007342076737263073,0.7342076737263072
Methylation_cg07482257,0.00723004744933146,0.723004744933146
Methylation_cg18977283,0.007107228124182998,0.7107228124182998
Methylation_cg15405572,0.007079053167628264,0.7079053167628264
Methylation_cg02572796,0.0070751573901114756,0.7075157390111475
Methylation_cg07799299,0.006978315995437996,0.6978315995437996
Methylation_cg11234339,0.006959460871493771,0.6959460871493771
Methylation_cg00685984,0.006604520147497977,0.6604520147497978
Methylation_cg25364619,0.006590718017706598,0.6590718017706598
Methylation_cg00445755,0.006398310387984982,0.6398310387984982
Methylation_cg09749364,0.006264000468843973,0.6264000468843973
Methylation_cg26289665,0.006046362179195281,0.604636217919528
Methylation_cg00005112,0.005690868941133579,0.5690868941133579
Methylation_cg24519108,0.005671303118208136,0.5671303118208136
Methylation_cg22444116,0.005666999488863513,0.5666999488863513
Methylation_cg07109453,0.005353385509344643,0.5353385509344644
Methylation_cg20490392,0.005090909090909092,0.5090909090909093
Methylation_cg20761840,0.005011301527432479,0.5011301527432479
Methylation_cg04654299,0.0044809207532142455,0.44809207532142453
Methylation_cg20253105,0.004452486384697218,0.4452486384697218
Methylation_cg12205230,0.004382251424149156,0.4382251424149156
Methylation_cg04314114,0.0040701090824730975,0.40701090824730973
Methylation_cg05860371,0.0036622690317812284,0.36622690317812284
Methylation_cg22446206,0.0032718250982985736,0.32718250982985736
Methylation_cg12300084,0.002981023576768258,0.2981023576768258
Methylation_cg20119891,0.002976990725537611,0.2976990725537611
Methylation_cg02794358,0.002874083663039532,0.2874083663039532
Methylation_cg02372856,0.002839881749456218,0.2839881749456218
Methylation_cg10119160,0.0025688315063315064,0.25688315063315065
Methylation_cg09374838,0.002339521343682442,0.23395213436824422
Methylation_cg00683980,0.001952607248520709,0.1952607248520709
Methylation_cg02546477,0.001911844283167813,0.19118442831678129
Methylation_cg06118478,0.001880494505494505,0.1880494505494505
Methylation_cg05027533,0.0017862787641919665,0.17862787641919664
Methylation_cg08627912,0.0017828673408685307,0.17828673408685308
Methylation_cg17226446,0.0016939346475830415,0.16939346475830414
Methylation_cg15928680,0.0016489867275581562,0.16489867275581563
Methylation_cg24134959,0.001293629213828959,0.1293629213828959
Methylation_cg16589830,0.0012715081097682448,0.12715081097682449
Methylation_cg00421624,0.0012553353658536586,0.12553353658536587
Methylation_cg08916461,0.0010178571428571435,0.10178571428571435
Methylation_cg05227215,0.0009965208034433284,0.09965208034433284
Methylation_cg21696987,0.0009440559440559438,0.09440559440559439
Methylation_cg25350011,0.0009412943297936285,0.09412943297936284
Methylation_cg24924577,0.0009343389529724938,0.09343389529724938
Methylation_cg11191368,0.000921221068279892,0.0921221068279892
Methylation_cg16330369,0.0008851094355749562,0.08851094355749563
Methylation_cg26589351,0.0006672243365431279,0.0667224336543128
Methylation_cg14178043,0.0004931006493506494,0.04931006493506494
Methylation_cg15370732,0.0004863354037267079,0.048633540372670786
Methylation_cg05377839,0.00048332748332748337,0.04833274833274834
Methylation_cg24044478,0.00048090500641848483,0.048090500641848485
Methylation_cg00187692,0.00047977360477360485,0.04797736047736049
Methylation_cg15575375,0.00047259126762575854,0.047259126762575855
Methylation_cg23738585,0.0004552738927738926,0.04552738927738926
Methylation_cg07946977,0.00044614443084455333,0.044614443084455335
Methylation_cg09062708,0.0004238618524332812,0.042386185243328114
Methylation_cg05388880,0.00041925465838509317,0.04192546583850932
Methylation_cg10395101,0.0004024844720496895,0.040248447204968944
Methylation_cg01975858,0.0003965728274173807,0.03965728274173807
Methylation_cg09419444,0.00037732919254658385,0.03773291925465839
Methylation_cg20608075,0.00034090909090909094,0.034090909090909095
Methylation_cg16209517,0.0003333333333333334,0.03333333333333334
Methylation_cg20752683,0.000247858017135863,0.024785801713586297
Methylation_cg00610577,0.000237793876013575,0.0237793876013575
Methylation_cg01433297,0.0001506587947296421,0.015065879472964208
Methylation_cg01578632,0.0,0.0
Methylation_cg04036070,0.0,0.0
Methylation_cg06640533,0.0,0.0
Methylation_cg09295050,0.0,0.0
Methylation_cg15593269,0.0,0.0
Methylation_cg05862393,0.0,0.0
Methylation_cg02402368,0.0,0.0
Methylation_cg26832686,0.0,0.0
Methylation_cg15115171,0.0,0.0
Methylation_cg08615354,0.0,0.0
Methylation_cg16516248,0.0,0.0
Methylation_cg13716026,0.0,0.0
Methylation_cg04017131,0.0,0.0
Methylation_cg06671623,0.0,0.0
Methylation_cg20069407,0.0,0.0
Methylation_cg15087376,0.0,0.0
Methylation_cg15532942,0.0,0.0
Methylation_cg22153312,0.0,0.0
Methylation_cg24885556,0.0,0.0
Methylation_cg08194369,0.0,0.0
Methylation_cg07172334,0.0,0.0
Methylation_cg00317837,0.0,0.0
Methylation_cg00922200,0.0,0.0
Methylation_cg03631656,0.0,0.0
Methylation_cg18715243,0.0,0.0
