Feature,Importance,Percentage
Gene_GNG2,0.074258834,7.4258833
Gene_RBMS3,0.058756586,5.8756585
Gene_ATP11C,0.054676626,5.467663
Gene_SNX22,0.052697837,5.269784
Gene_LAMA4,0.051690858,5.169086
Gene_KCTD12,0.051528122,5.152812
Gene_MATN2,0.04301291,4.301291
Gene_RFTN2,0.02870596,2.870596
Gene_PARP11,0.026881369,2.6881368
Gene_RPGR,0.025686255,2.5686255
Gene_LINC02104,0.023518922,2.3518922
Gene_IL6ST,0.021883601,2.1883602
Gene_TMT1A,0.020355958,2.035596
Methylation_cg00005112,0.017339494,1.7339494
Methylation_cg20752683,0.017237494,1.7237494
Gene_ZNF177,0.017175399,1.7175399
Gene_SPPL2B,0.016439753,1.6439753
Gene_ZEB1,0.016307168,1.6307168
Gene_LAMB1,0.014712925,1.4712925
Methylation_cg04462378,0.014561926,1.4561926
Gene_PIK3CD,0.014225732,1.4225732
Methylation_cg07712198,0.014208348,1.4208348
Gene_ING3,0.014122385,1.4122385
Methylation_cg12205230,0.013861798,1.3861798
Methylation_cg11234339,0.013794401,1.3794401
Gene_CFH,0.012924872,1.2924873
Gene_RIDA,0.012364408,1.2364408
Gene_SCRG1,0.012279668,1.2279668
Gene_PEX2,0.011571923,1.1571923
Gene_PALS1,0.011437129,1.1437129
Gene_ARRDC3,0.0114052985,1.1405299
Gene_BBS2,0.011301315,1.1301315
Methylation_cg05860371,0.01063441,1.063441
Gene_OCA2,0.010425303,1.0425303
Gene_SPP1,0.010001933,1.0001934
Gene_GPRASP3,0.009650531,0.96505314
Gene_PCM1,0.009534158,0.95341575
Gene_MANEA,0.009305153,0.9305153
Methylation_cg07799299,0.009279153,0.92791533
Gene_DMD,0.008496369,0.8496369
Gene_SLC44A2,0.008172126,0.8172126
Gene_ABCA6,0.0076367734,0.76367736
Methylation_cg15405572,0.0075493734,0.75493735
Methylation_cg04654299,0.0074925744,0.74925745
Gene_PLCE1,0.00705807,0.70580703
Methylation_cg07109453,0.0063988417,0.6398842
Gene_SLIT2,0.006368886,0.6368886
Gene_PCBP3-AS1,0.005643574,0.5643574
Gene_GAP43,0.0056343214,0.56343216
Methylation_cg13716026,0.0045538954,0.45538956
Methylation_cg20253105,0.0041481825,0.41481826
Gene_EPN2,0.004000652,0.4000652
Gene_KRTAP19-1,0.0038288203,0.38288203
Gene_ZNF594,0.0037276591,0.3727659
Methylation_cg20119891,0.0035308434,0.35308436
Gene_PPP2R2B,0.0033204406,0.33204406
Gene_GSTP1,0.0032416026,0.32416025
Methylation_cg18715243,0.0031542433,0.31542432
Gene_ITGA8,0.0028590402,0.28590402
Gene_NKAIN3,0.002765382,0.2765382
Methylation_cg08615354,0.002729378,0.2729378
Methylation_cg15928680,0.0025178576,0.25178576
Methylation_cg06671623,0.0023703633,0.23703633
Methylation_cg24924577,0.0023073752,0.23073752
Methylation_cg01433297,0.0020784887,0.20784888
Methylation_cg08194369,0.001988729,0.1988729
Gene_GLIDR,0.0019803578,0.19803578
Gene_MRAP2,0.0016031434,0.16031434
Gene_PHEX,0.0014812587,0.14812587
Gene_EPB41L2,0.0013742145,0.13742146
Methylation_cg25350011,0.0001475687,0.01475687
Gene_ERRFI1,8.367829e-05,0.008367829
Gene_CFI,0.0,0.0
Methylation_cg02546477,0.0,0.0
Methylation_cg17226446,0.0,0.0
Methylation_cg00922200,0.0,0.0
Methylation_cg26589351,0.0,0.0
Gene_KIAA0753,0.0,0.0
Methylation_cg13692543,0.0,0.0
Methylation_cg18977283,0.0,0.0
Methylation_cg13364558,0.0,0.0
Gene_LGR4,0.0,0.0
Methylation_cg22540514,0.0,0.0
Gene_UTP14C,0.0,0.0
Methylation_cg16209517,0.0,0.0
Gene_RTL9,0.0,0.0
Gene_GDNF-AS1,0.0,0.0
Gene_CTSO,0.0,0.0
Gene_LINC02552,0.0,0.0
Methylation_cg08916461,0.0,0.0
Gene_DNAJC3-DT,0.0,0.0
Gene_TTC23-AS1,0.0,0.0
Gene_MSANTD2-AS1,0.0,0.0
Gene_N4BP2L2,0.0,0.0
Gene_RAB33B-AS1,0.0,0.0
Gene_PCDHGB9P,0.0,0.0
Gene_MRPS6,0.0,0.0
Methylation_cg01975858,0.0,0.0
Gene_LINC01502,0.0,0.0
