Feature,Importance,Percentage
Gene_ATP1B2,0.06692648,6.692649
Gene_XYLT1,0.053574413,5.357442
Gene_RBMS3,0.052612122,5.261213
Methylation_cg11234339,0.04545667,4.545667
Gene_FGF2,0.042222872,4.2222877
Gene_SLFN13,0.04197768,4.1977687
Gene_LAMA4,0.039443165,3.9443169
Gene_FREM2,0.037574533,3.7574537
Methylation_cg06294470,0.029984143,2.9984145
Gene_SPPL2B,0.029714832,2.9714835
Gene_LHFPL6,0.024494803,2.4494805
Gene_AFAP1L2,0.024250768,2.4250772
Gene_STK32A,0.022581583,2.2581584
Methylation_cg07799299,0.021930777,2.1930778
Gene_TNFSF18,0.020898247,2.089825
Gene_APOBEC3D,0.02075162,2.0751622
Gene_LRRC17,0.019968173,1.9968175
Gene_DNAJC19P5,0.019492527,1.949253
Gene_KSR1,0.019143548,1.9143549
Gene_CCDC121,0.018993467,1.899347
Methylation_cg08627912,0.017368404,1.7368406
Gene_EPN2,0.017302657,1.7302659
Gene_SNX22,0.016888058,1.6888059
Gene_ABCA6,0.01688527,1.6885271
Gene_ST8SIA4,0.015744636,1.5744637
Gene_FAXDC2,0.01517789,1.5177891
Gene_ZEB1,0.013556358,1.355636
Gene_WNK4,0.013052545,1.3052547
Gene_SFRP1,0.010888245,1.0888246
Methylation_cg08194369,0.010420589,1.042059
Gene_PEX2,0.010224897,1.0224898
Gene_LINC00520,0.009496827,0.9496828
Methylation_cg20253105,0.009353304,0.9353305
Methylation_cg07946977,0.008916898,0.89168984
Methylation_cg04350675,0.00873711,0.87371105
Gene_TIAM2,0.008727702,0.8727703
Methylation_cg04654299,0.008677368,0.8677369
Gene_GOLGA7B,0.008578749,0.85787505
Methylation_cg26289665,0.0084719835,0.8471984
Gene_MSANTD2-AS1,0.008105104,0.81051046
Gene_GLIDR,0.008041419,0.804142
Gene_WDR64,0.007723173,0.7723174
Gene_CCDC192,0.007607603,0.76076037
Gene_PTGDR2,0.0065399464,0.65399474
Methylation_cg05862393,0.006504943,0.6504944
Gene_GPRASP2,0.006317491,0.6317492
Methylation_cg18977283,0.006120762,0.6120763
Methylation_cg13827361,0.005211686,0.52116865
Gene_PAXIP1-AS2,0.005050327,0.5050328
Gene_SYT17,0.0050161993,0.50162
Methylation_cg07712198,0.004989996,0.49899966
Gene_PALS1,0.0049811075,0.4981108
Gene_APOBEC3G,0.0042187935,0.42187938
Gene_SHROOM4,0.0040454934,0.4045494
Methylation_cg14279361,0.0035880937,0.3588094
Gene_TTN-AS1,0.0027678928,0.2767893
Methylation_cg07172334,0.0026501853,0.26501855
Methylation_cg12205230,0.0024733727,0.2473373
Methylation_cg14195115,0.0024078195,0.24078198
Gene_RHOJ,0.0023420642,0.23420644
Gene_SPARCL1,0.002286276,0.22862764
Gene_ZNF397,0.0021817037,0.21817039
Gene_C1RL,0.0019184675,0.19184677
Gene_ZNF334,0.0018066877,0.18066879
Gene_FANCL,0.0017253258,0.1725326
Gene_ABCA8,0.001307355,0.13073552
Methylation_cg00685984,0.0011664841,0.11664842
Methylation_cg05377839,0.0004422571,0.044225715
Methylation_cg20119891,0.0,0.0
Methylation_cg22446206,0.0,0.0
Gene_ATRX,0.0,0.0
Gene_PIBF1,0.0,0.0
Methylation_cg21430465,0.0,0.0
Methylation_cg00317837,0.0,0.0
Methylation_cg08788712,0.0,0.0
Gene_FLRT1,0.0,0.0
Methylation_cg20752683,0.0,0.0
Methylation_cg24134959,0.0,0.0
Methylation_cg21818891,0.0,0.0
Methylation_cg16589830,0.0,0.0
Methylation_cg08898055,0.0,0.0
Methylation_cg14178043,0.0,0.0
Methylation_cg02372856,0.0,0.0
Gene_DOP1A,0.0,0.0
Methylation_cg15370732,0.0,0.0
Gene_ATP8B1,0.0,0.0
Methylation_cg18740800,0.0,0.0
Methylation_cg15928680,0.0,0.0
Methylation_cg24885556,0.0,0.0
Methylation_cg22153312,0.0,0.0
Methylation_cg08916461,0.0,0.0
Methylation_cg17226446,0.0,0.0
Methylation_cg26589351,0.0,0.0
Gene_ARMCX5-GPRASP2,0.0,0.0
Gene_ITIH6,0.0,0.0
Gene_PLS3,0.0,0.0
Gene_MRPS6,0.0,0.0
Gene_ATP11C,0.0,0.0
Gene_DNAJC3-DT,0.0,0.0
Gene_MOCS2-DT,0.0,0.0
Gene_GDNF-AS1,0.0,0.0
Gene_TMEM150C,0.0,0.0
Gene_LINC02552,0.0,0.0
Gene_SAMHD1,0.0,0.0
Gene_CSPG4P12,0.0,0.0
Gene_LINC02473,0.0,0.0
Gene_SEC24AP1,0.0,0.0
Gene_CSPG4P5,0.0,0.0
Methylation_cg00922200,0.0,0.0
Gene_HYDIN2,0.0,0.0
Gene_TRIM9,0.0,0.0
Methylation_cg00445755,0.0,0.0
Methylation_cg23908638,0.0,0.0
Methylation_cg19007141,0.0,0.0
Gene_TTC28,0.0,0.0
Methylation_cg00610577,0.0,0.0
Methylation_cg22683277,0.0,0.0
Methylation_cg01975858,0.0,0.0
Methylation_cg16209517,0.0,0.0
Gene_SLC22A17,0.0,0.0
Methylation_cg18715243,0.0,0.0
Gene_SMARCA2,0.0,0.0
Methylation_cg11191368,0.0,0.0
Methylation_cg26860604,0.0,0.0
Methylation_cg09062708,0.0,0.0
Methylation_cg15593269,0.0,0.0
Methylation_cg09295050,0.0,0.0
Gene_VCAN,0.0,0.0
Methylation_cg06640533,0.0,0.0
Methylation_cg20761840,0.0,0.0
Methylation_cg15115171,0.0,0.0
Methylation_cg12300084,0.0,0.0
Methylation_cg05860371,0.0,0.0
Methylation_cg02572796,0.0,0.0
Methylation_cg13782615,0.0,0.0
Methylation_cg23738585,0.0,0.0
Methylation_cg24924577,0.0,0.0
Methylation_cg15475323,0.0,0.0
Methylation_cg13305415,0.0,0.0
Methylation_cg16330369,0.0,0.0
Gene_FUT8,0.0,0.0
Methylation_cg27070162,0.0,0.0
Methylation_cg00683980,0.0,0.0
Methylation_cg16516248,0.0,0.0
Methylation_cg21898226,0.0,0.0
Methylation_cg00005112,0.0,0.0
Gene_ARID4A,0.0,0.0
Methylation_cg04036070,0.0,0.0
Methylation_cg15575375,0.0,0.0
Methylation_cg20608075,0.0,0.0
Methylation_cg18872420,0.0,0.0
Methylation_cg09419444,0.0,0.0
Methylation_cg07376732,0.0,0.0
Gene_ITGA8,0.0,0.0
Methylation_cg15171154,0.0,0.0
Methylation_cg15087376,0.0,0.0
Methylation_cg09749364,0.0,0.0
Methylation_cg00187692,0.0,0.0
Methylation_cg02154084,0.0,0.0
Methylation_cg05388880,0.0,0.0
Methylation_cg04982488,0.0,0.0
Methylation_cg05223392,0.0,0.0
Gene_ALDH3A2,0.0,0.0
Gene_ATG2B,0.0,0.0
Methylation_cg26832686,0.0,0.0
Methylation_cg01578632,0.0,0.0
Methylation_cg07109453,0.0,0.0
Methylation_cg05227215,0.0,0.0
Methylation_cg12167489,0.0,0.0
Gene_CASP8,0.0,0.0
Methylation_cg04697299,0.0,0.0
Methylation_cg21696987,0.0,0.0
Methylation_cg13716026,0.0,0.0
Methylation_cg10119160,0.0,0.0
Methylation_cg06671623,0.0,0.0
Methylation_cg05027533,0.0,0.0
Methylation_cg07453857,0.0,0.0
Methylation_cg09374838,0.0,0.0
Methylation_cg19225602,0.0,0.0
Methylation_cg21549161,0.0,0.0
Gene_LINC01684,0.0,0.0
Gene_LINC03013,0.0,0.0
Gene_LINC01122,0.0,0.0
Gene_ABCA9,0.0,0.0
Gene_CNR1,0.0,0.0
Gene_FILIP1,0.0,0.0
Gene_SESN3,0.0,0.0
Gene_DIXDC1,0.0,0.0
Gene_RGS4,0.0,0.0
Gene_FOXO1,0.0,0.0
Gene_AKAP6,0.0,0.0
Gene_NR3C2,0.0,0.0
Gene_FLI1,0.0,0.0
Gene_UTRN,0.0,0.0
Gene_BMP6,0.0,0.0
Gene_SEMA3D,0.0,0.0
Gene_PRRX1,0.0,0.0
Gene_LRRTM2,0.0,0.0
Gene_C4orf19,0.0,0.0
Gene_PLSCR4,0.0,0.0
Gene_CFAP70,0.0,0.0
Gene_MMP16,0.0,0.0
Gene_MAP3K7CL,0.0,0.0
Gene_PPP2R2B,0.0,0.0
Gene_ARRDC3,0.0,0.0
Gene_FMNL2,0.0,0.0
Gene_CILK1,0.0,0.0
Gene_SASH1,0.0,0.0
Gene_NAPEPLD,0.0,0.0
Gene_NFIA,0.0,0.0
Gene_CRIP3,0.0,0.0
Gene_SPP1,0.0,0.0
Gene_GORAB-AS1,0.0,0.0
Gene_IL6ST,0.0,0.0
Gene_ABCC11,0.0,0.0
Gene_SPOP,0.0,0.0
Gene_SLC44A2,0.0,0.0
Gene_ARHGEF6,0.0,0.0
Gene_MOSPD2,0.0,0.0
Gene_KHDRBS3,0.0,0.0
Gene_TRIM5,0.0,0.0
Gene_VPS13B,0.0,0.0
