Feature,Importance,Percentage
Gene_ATP1B2,0.07338793,7.338792
Methylation_cg12167489,0.05200177,5.2001762
Gene_LAMA4,0.046410218,4.6410213
Gene_RBMS3,0.04583643,4.5836425
Methylation_cg23908638,0.03690025,3.6900244
Methylation_cg08627912,0.033541467,3.3541462
Gene_JPH1,0.02710348,2.7103477
Gene_AFAP1L2,0.026706962,2.6706958
Gene_ABCA6,0.025502477,2.5502472
Gene_GOLGA7B,0.024309875,2.4309871
Methylation_cg18715243,0.023563538,2.3563533
Methylation_cg02372856,0.021302678,2.1302676
Methylation_cg15593269,0.019580266,1.9580264
Methylation_cg14195115,0.019365488,1.9365486
Methylation_cg05860371,0.019273773,1.9273771
Gene_LINC02104,0.01909362,1.9093618
Gene_MAP3K7CL,0.017974136,1.7974135
Gene_SPARCL1,0.01766349,1.7663488
Gene_ATP8B1,0.01636398,1.6363978
Methylation_cg17226446,0.0151957115,1.519571
Gene_R3HDML-AS1,0.015143757,1.5143754
Methylation_cg20752683,0.014693371,1.4693369
Gene_CSPG4P12,0.0143339895,1.4333987
Methylation_cg11234339,0.013998343,1.399834
Gene_WNK4,0.013599991,1.359999
Gene_ZEB1-AS1,0.013116865,1.3116864
Gene_SPP1,0.013074804,1.3074802
Methylation_cg20608075,0.012872178,1.2872176
Methylation_cg08441314,0.012034219,1.2034217
Gene_PDGFA,0.011518797,1.1518795
Methylation_cg14178043,0.010548363,1.0548363
Gene_FREM2,0.010414033,1.0414032
Gene_APOBEC3D,0.010243941,1.024394
Methylation_cg11611127,0.010136991,1.0136989
Gene_MSANTD2-AS1,0.009482649,0.94826484
Gene_CYSLTR1,0.008982864,0.89828634
Methylation_cg12300084,0.008548897,0.8548896
Gene_LRRC17,0.0085066715,0.85066706
Methylation_cg08898055,0.008317517,0.83175164
Gene_GPC4,0.007853384,0.78533834
Gene_SH3D19,0.007824851,0.782485
Gene_MLH3,0.007762334,0.7762333
Gene_MMP16,0.0077160513,0.771605
Gene_COL19A1,0.0075949617,0.7594961
Gene_CLK4,0.0074109994,0.74109983
Methylation_cg02187259,0.00735735,0.73573494
Gene_HAPLN1,0.0071737366,0.71737355
Methylation_cg00445755,0.007149428,0.7149427
Gene_LINC00899,0.0070947874,0.7094787
Gene_ZEB1,0.006831961,0.683196
Gene_FLRT1,0.006825517,0.6825516
Gene_PPP1R9A,0.0068059075,0.6805906
Methylation_cg07748847,0.0064080986,0.6408098
Gene_RUNX3,0.0061037214,0.61037207
Gene_NTN4,0.0060179443,0.60179436
Gene_PPP2R2B,0.005951808,0.5951807
Methylation_cg08788712,0.0057297405,0.572974
Gene_PALS1,0.0057093175,0.57093173
Gene_SPPL2B,0.0054751504,0.547515
Gene_TECTA,0.00535932,0.53593194
Gene_ANGPT2,0.0052949474,0.5294947
Gene_GRIK3,0.005247842,0.52478415
Gene_RGS5,0.004853272,0.48532715
Gene_LRRC1,0.0047219587,0.4721958
Methylation_cg07799299,0.0043406496,0.43406492
Methylation_cg10395101,0.0042974176,0.4297417
Gene_CSPG4P5,0.004251448,0.42514476
Gene_RBL2,0.0035231758,0.35231754
Gene_INTS6L,0.0035008548,0.35008544
Gene_IL6ST,0.0030688846,0.3068884
Gene_PCDHB14,0.0029243808,0.29243806
Gene_APOBEC3G,0.00274957,0.27495697
Gene_PIK3CD,0.0017936387,0.17936385
Methylation_cg22444116,0.0017472,0.17471997
Gene_NFIA,0.0016258833,0.1625883
Methylation_cg17143179,0.0013679317,0.13679317
Gene_SHROOM4,0.00077345455,0.077345446
Methylation_cg22446206,0.000770437,0.07704369
Gene_PCDHB10,0.00034499884,0.03449988
Methylation_cg01975858,0.0,0.0
Methylation_cg05862393,0.0,0.0
Gene_LINC01630,0.0,0.0
Methylation_cg22683277,0.0,0.0
Methylation_cg13305415,0.0,0.0
