Feature,Importance,Percentage
Methylation_cg11234339,0.0863559,8.635591
Gene_FGF2,0.06533665,6.533665
Gene_LAMA4,0.04709509,4.709509
Gene_PPP2R2B,0.040728856,4.0728855
Gene_IRF1-AS1,0.033541538,3.3541539
Gene_PIK3CD,0.031823974,3.1823974
Gene_ABCA6,0.029546417,2.9546418
Gene_OLFML3,0.02843406,2.843406
Gene_SPPL2B,0.027121272,2.7121272
Gene_LINC02104,0.025741873,2.5741873
Gene_RHOJ,0.02324913,2.324913
Gene_GSTP1,0.022165418,2.2165418
Gene_AFAP1L2,0.02033724,2.033724
Gene_TPTE2P5,0.017680643,1.7680643
Methylation_cg15405572,0.016998695,1.6998695
Gene_ATP1B2,0.016948624,1.6948624
Gene_SLC22A17,0.016664961,1.6664962
Gene_SNX22,0.01618095,1.6180949
Gene_KCNJ10,0.016040524,1.6040524
Gene_GRIK3,0.015691973,1.5691973
Methylation_cg20253105,0.013544099,1.3544099
Methylation_cg20752683,0.013385604,1.3385605
Gene_WNK4,0.013242876,1.3242877
Gene_UBA7,0.0130182365,1.3018236
Gene_HSPA12A,0.012855002,1.2855002
Gene_ZEB1,0.01200924,1.2009239
Gene_LINC02798,0.0119760055,1.1976006
Gene_WIPI1,0.011577304,1.1577305
Gene_PRIMA1,0.01130872,1.130872
Gene_SYT17,0.011176424,1.1176424
Gene_CSPG4P12,0.010950796,1.0950797
Gene_SFRP1,0.010718629,1.0718629
Gene_GDNF-AS1,0.010605332,1.0605333
Gene_ABCA8,0.0104753245,1.0475324
Methylation_cg08627912,0.0103562465,1.0356246
Gene_GOLGA7B,0.009996006,0.99960065
Methylation_cg19225602,0.009688822,0.96888214
Methylation_cg23908638,0.009624195,0.9624195
Gene_DNAJC3-DT,0.00916436,0.916436
Gene_DLG4,0.008951335,0.8951335
Gene_ELOVL2-AS1,0.008886329,0.8886329
Gene_TRIM5,0.008764857,0.87648576
Methylation_cg05223392,0.008610597,0.86105967
Gene_PLAC1,0.008503728,0.8503728
Gene_TECTA,0.008424627,0.84246266
Methylation_cg07376732,0.008167566,0.8167566
Gene_SPP1,0.007412577,0.7412577
Gene_ANGPT2,0.006540982,0.6540982
Gene_TTN-AS1,0.0063694213,0.63694215
Gene_CRIP3,0.0063416036,0.63416034
Gene_PHLDB1,0.006108486,0.6108486
Gene_PCDHB12,0.0059755747,0.5975575
Gene_LINC03013,0.005378194,0.5378194
Gene_C4orf19,0.0053167804,0.531678
Gene_HGF,0.0052826963,0.52826965
Gene_LINC00972,0.005160827,0.5160827
Methylation_cg04314114,0.0050828625,0.50828624
Methylation_cg00317837,0.0049228882,0.49228883
Gene_CFH,0.004910778,0.49107778
Methylation_cg20119891,0.004857745,0.48577452
Methylation_cg18977283,0.0047871033,0.47871032
Methylation_cg07712198,0.004332276,0.4332276
Methylation_cg12205230,0.0038020925,0.38020924
Gene_TTC23-AS1,0.0037974042,0.37974042
Gene_SCD5,0.0031406472,0.3140647
Gene_CASP12,0.0027521113,0.27521113
Gene_POSTN,0.0027066662,0.27066663
Gene_TMEM221,0.0026995188,0.26995188
Methylation_cg14279361,0.002657499,0.2657499
Gene_CSPG5,0.0025918272,0.25918272
Gene_PLCE1,0.0023376455,0.23376454
Methylation_cg16330369,0.0022702154,0.22702155
Gene_RTL9,0.0019804474,0.19804475
Methylation_cg05388880,0.0015592505,0.15592505
Methylation_cg11611127,0.0015432693,0.15432693
Gene_SHROOM4,0.0015279148,0.15279147
Gene_VCAN,0.001525195,0.1525195
Gene_ANGPTL7,0.00037852032,0.03785203
