Feature,Importance,Percentage
Gene_ACTA2,0.1142073,11.420731
Gene_CLIP3,0.08186658,8.186659
Gene_PLN,0.06041068,6.041068
Gene_LMOD1,0.05900853,5.9008536
Gene_RNF150,0.05659377,5.659377
Gene_PDLIM3,0.05554884,5.5548844
Gene_PRELP,0.03307082,3.3070824
Gene_MGP,0.030729327,3.072933
Gene_ZFPM2,0.025300805,2.5300806
Gene_FLNA,0.022626929,2.2626932
Gene_MYLK,0.02134392,2.1343923
Methylation_cg01734062,0.020829288,2.0829291
Gene_INMT,0.019147957,1.9147959
Gene_SFRP4,0.01739427,1.7394272
Gene_NEGR1,0.016652524,1.6652527
Gene_MSRB3,0.016651733,1.6651735
Gene_BEND6,0.016046517,1.6046518
Gene_HAND2-AS1,0.015281483,1.5281484
Gene_RSPO3,0.013347267,1.3347268
Gene_PLPP7,0.011776239,1.177624
Methylation_cg03318904,0.0106539875,1.0653988
Gene_CNTN1,0.010625084,1.0625085
Methylation_cg21091985,0.010569938,1.056994
Gene_ARHGEF25,0.010295043,1.0295044
Methylation_cg07891533,0.009617887,0.96178883
Gene_KCNE4,0.009346274,0.9346275
Methylation_cg02856716,0.009258274,0.9258275
Gene_TGFB1I1,0.008806111,0.88061124
Gene_CYP1B1,0.008774785,0.8774786
Gene_NECAB1,0.00833679,0.8336791
Methylation_cg01698448,0.008033444,0.8033445
Methylation_cg20043649,0.007861725,0.7861726
Methylation_cg16143804,0.007665266,0.76652664
Gene_KIAA0408,0.007414295,0.7414295
Gene_C8orf88,0.007412656,0.74126565
Methylation_cg19617213,0.0074024806,0.7402481
Methylation_cg08018825,0.0073504797,0.735048
Gene_CAVIN1,0.007113287,0.71132874
Methylation_cg08847775,0.0068179136,0.6817914
Gene_SRPX,0.0068045994,0.68046
Gene_NAP1L3,0.006740079,0.67400795
Gene_NR2F1-AS1,0.0066126604,0.6612661
Methylation_cg01745499,0.0065780045,0.6578005
Methylation_cg08954353,0.006150463,0.6150464
Gene_CALD1,0.006049822,0.60498226
Methylation_cg15489799,0.006012013,0.60120136
Gene_MFAP5,0.0060010427,0.60010433
Gene_CDO1,0.0059731267,0.59731275
Methylation_cg01341751,0.0049406355,0.4940636
Gene_SSPN,0.0049255816,0.4925582
Gene_HSPB7,0.004843778,0.48437783
Methylation_cg03713668,0.004683416,0.46834165
Gene_ATP1A2,0.0046782442,0.46782446
Methylation_cg11260715,0.0043132543,0.43132547
Methylation_cg06345789,0.0040897033,0.4089704
Methylation_cg07414392,0.003950057,0.39500576
Gene_CRYAB,0.0037294554,0.37294558
Methylation_cg11963912,0.0037057989,0.3705799
Gene_SLIT2,0.0036342363,0.36342365
Gene_OLFML1,0.0035201246,0.3520125
Gene_MOXD1,0.0034923495,0.34923497
