Feature,Importance,Percentage
Gene_PDLIM3,0.10241764,10.241764
Gene_BOC,0.1018034,10.18034
Gene_CLIP3,0.052120335,5.2120337
Gene_CCDC80,0.0506632,5.06632
Gene_MSRB3,0.045258544,4.5258546
Gene_MGP,0.04012263,4.012263
Gene_INSYN1,0.039517287,3.9517288
Methylation_cg21091985,0.03430118,3.430118
Gene_INMT,0.033715185,3.3715184
Gene_CDO1,0.03277925,3.277925
Gene_MIR99AHG,0.026355514,2.6355515
Gene_RSPO3,0.021486478,2.1486478
Gene_C14orf132,0.021090677,2.1090677
Gene_RNF150,0.0165368,1.65368
Gene_ACTA2,0.015300644,1.5300643
Gene_SCN2B,0.014797489,1.479749
Methylation_cg02856716,0.0143659115,1.4365911
Gene_TMEM47,0.013777359,1.377736
Gene_COX7A1,0.012978033,1.2978033
Gene_NUDT10,0.012114401,1.2114401
Methylation_cg15668490,0.011987604,1.1987604
Methylation_cg24746666,0.011810469,1.181047
Gene_SCRG1,0.010773253,1.0773252
Gene_MEOX2,0.010610321,1.061032
Methylation_cg21450888,0.010472968,1.0472968
Gene_GAS1,0.01043237,1.043237
Methylation_cg08954353,0.009512588,0.95125884
Methylation_cg01488159,0.009150773,0.9150773
Methylation_cg06750897,0.009123715,0.91237146
Methylation_cg01341751,0.008988891,0.89888906
Gene_TNFAIP8L3,0.008888306,0.8888306
Gene_TGFB1I1,0.008647404,0.8647404
Gene_C1QTNF2,0.00858248,0.858248
Gene_PLN,0.00831361,0.831361
Gene_STON1,0.007902369,0.7902369
Methylation_cg03318904,0.0078296345,0.78296345
Methylation_cg11366178,0.0078104013,0.78104013
Methylation_cg08847775,0.00750663,0.750663
Gene_PDZD4,0.007438377,0.7438377
Gene_SRPX,0.007420705,0.7420705
Methylation_cg17183905,0.0073365043,0.73365045
Gene_NECAB1,0.007161602,0.7161602
Methylation_cg01007345,0.006680637,0.6680637
Gene_TAGLN,0.006209501,0.6209501
Gene_FLNA,0.006158631,0.6158631
Gene_FGF7,0.006041564,0.6041564
Methylation_cg04614923,0.005661634,0.56616336
Gene_HSPB7,0.005539336,0.55393356
Methylation_cg08018825,0.005151257,0.5151257
Methylation_cg10982443,0.004356552,0.43565518
Gene_PABPC5,0.0043192147,0.43192148
Methylation_cg03619586,0.0041779326,0.41779327
Gene_MRGPRF,0.003891236,0.3891236
Gene_FHL1,0.0035664933,0.35664934
Methylation_cg10532384,0.0035150803,0.35150802
Methylation_cg05486094,0.003337631,0.3337631
Methylation_cg06204948,0.0032818562,0.32818562
Gene_NR2F1-AS1,0.0032231465,0.32231465
Gene_DNM3OS,0.00317604,0.317604
Gene_OGN,0.0031474174,0.31474173
Gene_ADGRB3,0.00304098,0.304098
Methylation_cg26015384,0.0029073067,0.29073066
Gene_NGFR,0.0028009163,0.28009164
Methylation_cg14266527,0.0026943865,0.26943865
Gene_AR,0.0026152192,0.26152194
Gene_CSRP2,0.0023488777,0.23488778
Gene_EMILIN1,0.0018305146,0.18305147
Methylation_cg07145664,0.0011237602,0.11237603
Methylation_cg04313338,0.0,0.0
Methylation_cg19676181,0.0,0.0
Methylation_cg09852221,0.0,0.0
Methylation_cg20617917,0.0,0.0
Methylation_cg06634862,0.0,0.0
Methylation_cg24699296,0.0,0.0
Methylation_cg04255276,0.0,0.0
Methylation_cg18921306,0.0,0.0
Gene_HSPB6,0.0,0.0
Methylation_cg06345789,0.0,0.0
Methylation_cg22796363,0.0,0.0
Gene_PRELP,0.0,0.0
Gene_PLAC9,0.0,0.0
Gene_KIAA0408,0.0,0.0
Gene_LAMA2,0.0,0.0
Gene_KANK2,0.0,0.0
Gene_DACT3,0.0,0.0
Gene_MFAP5,0.0,0.0
Gene_PEG3,0.0,0.0
Gene_GPRASP1,0.0,0.0
Gene_LAYN,0.0,0.0
Gene_RTL8B,0.0,0.0
Gene_CPEB1,0.0,0.0
Gene_LINC00702,0.0,0.0
Gene_TWIST2,0.0,0.0
Gene_MAGI2-AS3,0.0,0.0
Gene_ARHGEF25,0.0,0.0
Gene_CARMN,0.0,0.0
Gene_C8orf88,0.0,0.0
Gene_HSPB2-C11orf52,0.0,0.0
Gene_PABPC4L,0.0,0.0
Gene_FXYD1,0.0,0.0
Methylation_cg19706390,0.0,0.0
Methylation_cg19599407,0.0,0.0
Methylation_cg03713668,0.0,0.0
Methylation_cg23213217,0.0,0.0
Methylation_cg26687173,0.0,0.0
Methylation_cg10167849,0.0,0.0
Methylation_cg11115622,0.0,0.0
Methylation_cg04723343,0.0,0.0
Methylation_cg22500132,0.0,0.0
