Feature,Importance,Percentage
Methylation_cg11260715,0.074414745,7.441474
Gene_PRELP,0.058308303,5.8308296
Gene_ACTA2,0.05752314,5.752313
Gene_LMOD1,0.055841263,5.5841255
Gene_PDLIM3,0.04691696,4.691695
Gene_MGP,0.045514733,4.5514727
Gene_TMEM47,0.043735795,4.373579
Gene_TAGLN,0.036072694,3.607269
Gene_ABCC9,0.02847294,2.8472936
Gene_CDO1,0.025107007,2.5107005
Gene_TMEM35A,0.024035646,2.4035642
Methylation_cg13615963,0.02188602,2.188602
Methylation_cg17176423,0.020612303,2.0612302
Gene_RSPO3,0.020323254,2.0323253
Methylation_cg07380095,0.018663393,1.8663392
Methylation_cg03318904,0.015790222,1.579022
Methylation_cg07414392,0.014279857,1.4279855
Gene_PABPC5,0.012685299,1.2685297
Gene_HSPB7,0.012427709,1.2427707
Gene_SLIT2,0.012249826,1.2249825
Gene_SCRG1,0.011854904,1.1854901
Methylation_cg01341751,0.011779646,1.1779644
Methylation_cg02856716,0.01176326,1.1763258
Gene_MIR99AHG,0.01173738,1.1737379
Methylation_cg12744634,0.011394018,1.1394018
Gene_DCN,0.011205693,1.1205692
Gene_CAVIN1,0.010620205,1.0620204
Gene_GREM1,0.0106171705,1.0617169
Methylation_cg03619586,0.010411994,1.0411992
Gene_HAND2,0.010099836,1.0099834
Gene_COPZ2,0.009446184,0.94461834
Gene_BCHE,0.00932691,0.93269086
Gene_BOC,0.009058455,0.9058454
Methylation_cg08847775,0.008962739,0.89627385
Methylation_cg24579224,0.00876605,0.876605
Gene_FLNA,0.008671374,0.8671373
Methylation_cg06345789,0.008562238,0.8562237
Gene_KCNE4,0.008165984,0.81659836
Gene_CSDC2,0.008164839,0.8164838
Gene_TCEAL2,0.0080197295,0.80197287
Gene_LINC00702,0.006977004,0.6977003
Methylation_cg13599248,0.006783686,0.6783685
Gene_KIAA0408,0.006286327,0.6286326
Methylation_cg01698448,0.0062008677,0.62008667
Gene_ASPN,0.0061829565,0.61829555
Gene_ADAM33,0.0061324593,0.61324584
Gene_INMT,0.0058086636,0.58086634
Gene_ZFPM2,0.0057004215,0.57004213
Methylation_cg10532384,0.0056943605,0.569436
Methylation_cg21091985,0.005517064,0.5517064
Gene_IGFBP6,0.005474551,0.5474551
Gene_TGFB1I1,0.0054423576,0.5442357
Gene_LURAP1,0.0050030067,0.50030065
Gene_PRICKLE1,0.004997825,0.49978244
Methylation_cg01745499,0.00498602,0.49860194
Gene_PYGM,0.00495491,0.49549094
Gene_KCNT2,0.0048925746,0.48925743
Methylation_cg27647370,0.0047817645,0.47817641
Methylation_cg15602548,0.004649298,0.46492973
Gene_NR2F1-AS1,0.0045760437,0.45760432
Gene_MFAP5,0.0045558345,0.4555834
Methylation_cg15103195,0.0041060313,0.41060308
Gene_HSPB6,0.003981878,0.39818776
Methylation_cg04792034,0.0039765025,0.3976502
Gene_SSPN,0.0039663576,0.3966357
Gene_BEND6,0.0037555008,0.37555003
Gene_CNN1,0.0035765597,0.3576559
Methylation_cg08954353,0.0034734544,0.34734538
Gene_ARHGAP20,0.003325584,0.33255836
Methylation_cg07145664,0.0030818828,0.30818823
Gene_OMD,0.0028742603,0.287426
Gene_FXYD1,0.002430276,0.24302758
Methylation_cg01783679,0.0023640438,0.23640436
Gene_STON1,0.0,0.0
Methylation_cg21450888,0.0,0.0
Methylation_cg20617917,0.0,0.0
Methylation_cg08468689,0.0,0.0
Gene_MAGI2-AS3,0.0,0.0
Gene_HAND2-AS1,0.0,0.0
Gene_FAM180A,0.0,0.0
Methylation_cg04255276,0.0,0.0
Gene_COL14A1,0.0,0.0
Gene_NAP1L3,0.0,0.0
Methylation_cg16166559,0.0,0.0
Gene_ARHGEF25,0.0,0.0
Gene_KANK2,0.0,0.0
Methylation_cg18921306,0.0,0.0
Gene_CARMN,0.0,0.0
Methylation_cg01007345,0.0,0.0
Gene_INSYN1,0.0,0.0
Methylation_cg19706390,0.0,0.0
Gene_LAYN,0.0,0.0
Gene_GPRASP1,0.0,0.0
Methylation_cg25212131,0.0,0.0
Gene_PLN,0.0,0.0
Gene_PABPC4L,0.0,0.0
Gene_CPEB1,0.0,0.0
Gene_C8orf88,0.0,0.0
Gene_TWIST2,0.0,0.0
Gene_DACT3,0.0,0.0
Methylation_cg24699296,0.0,0.0
Gene_C14orf132,0.0,0.0
Methylation_cg06750897,0.0,0.0
Methylation_cg09852221,0.0,0.0
Methylation_cg10150813,0.0,0.0
Methylation_cg03713668,0.0,0.0
Methylation_cg10167849,0.0,0.0
Methylation_cg25719851,0.0,0.0
Methylation_cg04723343,0.0,0.0
Methylation_cg19328711,0.0,0.0
Methylation_cg11366178,0.0,0.0
Methylation_cg22500132,0.0,0.0
Methylation_cg20043649,0.0,0.0
Methylation_cg05656364,0.0,0.0
Methylation_cg16653138,0.0,0.0
Methylation_cg05233946,0.0,0.0
Methylation_cg17147526,0.0,0.0
Methylation_cg08131309,0.0,0.0
Methylation_cg24717490,0.0,0.0
Methylation_cg08107308,0.0,0.0
Methylation_cg01426303,0.0,0.0
Methylation_cg09317554,0.0,0.0
Methylation_cg17004025,0.0,0.0
Methylation_cg15975802,0.0,0.0
Methylation_cg26938118,0.0,0.0
Methylation_cg00222472,0.0,0.0
Methylation_cg23234674,0.0,0.0
Methylation_cg02297801,0.0,0.0
Methylation_cg16438182,0.0,0.0
Methylation_cg19530831,0.0,0.0
Methylation_cg13708301,0.0,0.0
Methylation_cg17033166,0.0,0.0
Methylation_cg05486094,0.0,0.0
Methylation_cg12593515,0.0,0.0
Methylation_cg22531371,0.0,0.0
Methylation_cg01514353,0.0,0.0
Methylation_cg01734062,0.0,0.0
Methylation_cg18181229,0.0,0.0
Methylation_cg21513385,0.0,0.0
Methylation_cg10982443,0.0,0.0
Methylation_cg10418626,0.0,0.0
Methylation_cg03339668,0.0,0.0
Methylation_cg14285050,0.0,0.0
Methylation_cg15336438,0.0,0.0
Methylation_cg16143804,0.0,0.0
Methylation_cg11962640,0.0,0.0
Methylation_cg06215107,0.0,0.0
Gene_LHFPL6,0.0,0.0
Methylation_cg15735240,0.0,0.0
Methylation_cg12542933,0.0,0.0
