Feature,Importance,Percentage
Gene_PDLIM3,0.09026355,9.026356
Gene_RNF150,0.07422842,7.422842
Gene_HAND2-AS1,0.05962654,5.9626536
Gene_MGP,0.050899714,5.0899715
Gene_CDO1,0.043878887,4.387889
Gene_MSRB3,0.043731432,4.373143
Gene_INMT,0.04223754,4.223754
Methylation_cg03318904,0.03420585,3.420585
Gene_HAND2,0.033898707,3.3898706
Gene_LMOD1,0.033462826,3.3462827
Gene_TAGLN,0.0263299,2.63299
Methylation_cg17147526,0.02210025,2.2100248
Gene_CRYAB,0.020981168,2.0981169
Gene_GAS1,0.019676037,1.9676037
Methylation_cg25858249,0.018917507,1.8917507
Gene_CLIP3,0.015262191,1.5262191
Methylation_cg08018825,0.015018533,1.5018533
Methylation_cg06345789,0.01417475,1.417475
Methylation_cg10982443,0.013917601,1.3917601
Methylation_cg07380095,0.013835636,1.3835636
Methylation_cg03619586,0.013186825,1.3186826
Gene_LRRC17,0.012066624,1.2066624
Gene_NECAB1,0.011666836,1.1666837
Gene_BEND6,0.011647651,1.1647651
Methylation_cg13615963,0.011199089,1.1199089
Methylation_cg02856716,0.010726156,1.0726156
Methylation_cg11115622,0.010679112,1.0679111
Gene_SRPX,0.010575991,1.0575991
Gene_TMEM35A,0.010515303,1.0515304
Gene_TGFB1I1,0.010493734,1.0493734
Gene_HMCN1,0.010331359,1.0331359
Gene_PGM5,0.010151466,1.0151466
Gene_PYGM,0.009589808,0.9589808
Gene_PTGER3,0.009032265,0.90322655
Gene_FLNA,0.008237286,0.82372856
Methylation_cg16143804,0.0080304835,0.8030484
Methylation_cg25949363,0.0075276527,0.75276524
Gene_NEXN,0.007426079,0.7426079
Methylation_cg15103195,0.007329419,0.73294187
Methylation_cg11260715,0.007313486,0.73134863
Methylation_cg15164103,0.00709243,0.709243
Methylation_cg17087669,0.006755414,0.6755414
Gene_ADGRB3,0.006343965,0.6343965
Gene_FGF7,0.006235601,0.6235601
Methylation_cg09256448,0.005886455,0.5886455
Methylation_cg08954353,0.0056650243,0.56650245
Gene_HOPX,0.005558221,0.55582213
Gene_C8orf88,0.00548128,0.548128
Gene_DCLK2,0.005441073,0.54410726
Gene_SCRG1,0.0052989637,0.5298964
Gene_OMD,0.005072303,0.5072303
Gene_LINC00924,0.0049425815,0.49425817
Gene_HSPB7,0.004779029,0.47790292
Gene_SSPN,0.004636314,0.46363142
Methylation_cg01577187,0.004463726,0.44637263
Methylation_cg08131309,0.0042988705,0.42988706
Methylation_cg19706390,0.0040487526,0.40487525
Methylation_cg07414392,0.00392778,0.39277798
Gene_GAS1RR,0.0038778381,0.38778383
Methylation_cg15975802,0.003113535,0.3113535
Methylation_cg17998964,0.0028886509,0.2888651
Methylation_cg25719851,0.0026001367,0.26001367
Gene_ARHGAP20,0.002491738,0.24917379
Gene_MYLK,0.0024204683,0.24204683
Gene_ACTA2-AS1,0.0023061933,0.23061934
Gene_CARMN,0.0,0.0
Gene_STON1,0.0,0.0
Methylation_cg13977486,0.0,0.0
Gene_PABPC4L,0.0,0.0
Gene_ARHGEF25,0.0,0.0
Gene_NR2F1-AS1,0.0,0.0
Methylation_cg01341751,0.0,0.0
Methylation_cg19530831,0.0,0.0
Methylation_cg19433091,0.0,0.0
Methylation_cg16438182,0.0,0.0
Gene_FXYD1,0.0,0.0
Gene_TWIST2,0.0,0.0
Methylation_cg23234674,0.0,0.0
Methylation_cg13387826,0.0,0.0
Methylation_cg00222472,0.0,0.0
Methylation_cg25212131,0.0,0.0
Methylation_cg03822198,0.0,0.0
Methylation_cg26938118,0.0,0.0
Methylation_cg01007345,0.0,0.0
Methylation_cg17004025,0.0,0.0
Gene_MAGI2-AS3,0.0,0.0
Methylation_cg05486094,0.0,0.0
Methylation_cg13708301,0.0,0.0
Gene_MFAP5,0.0,0.0
Gene_TCEAL2,0.0,0.0
Gene_FLRT2,0.0,0.0
Gene_NAP1L3,0.0,0.0
Gene_COL14A1,0.0,0.0
Gene_PRELP,0.0,0.0
Methylation_cg22531371,0.0,0.0
Gene_FAM180A,0.0,0.0
Methylation_cg21091985,0.0,0.0
Gene_KANK2,0.0,0.0
Gene_DACT3,0.0,0.0
Gene_PLN,0.0,0.0
Methylation_cg17033166,0.0,0.0
Methylation_cg01783679,0.0,0.0
Gene_ITGBL1,0.0,0.0
Gene_GPRASP1,0.0,0.0
Gene_LAYN,0.0,0.0
Gene_CPEB1,0.0,0.0
Gene_MIR99AHG,0.0,0.0
Gene_C14orf132,0.0,0.0
Gene_DNM3OS,0.0,0.0
Methylation_cg09852221,0.0,0.0
Gene_LINC00702,0.0,0.0
Methylation_cg10532384,0.0,0.0
Methylation_cg04255276,0.0,0.0
Methylation_cg06750897,0.0,0.0
Methylation_cg07145664,0.0,0.0
Methylation_cg05223396,0.0,0.0
Methylation_cg26064895,0.0,0.0
Methylation_cg02764093,0.0,0.0
Methylation_cg04792034,0.0,0.0
Methylation_cg15602548,0.0,0.0
Methylation_cg19635505,0.0,0.0
Methylation_cg02130107,0.0,0.0
Methylation_cg01488159,0.0,0.0
Methylation_cg05233946,0.0,0.0
Methylation_cg03018679,0.0,0.0
Methylation_cg16653138,0.0,0.0
Methylation_cg05656364,0.0,0.0
Methylation_cg25850044,0.0,0.0
Methylation_cg08847775,0.0,0.0
Methylation_cg22500132,0.0,0.0
Methylation_cg11366178,0.0,0.0
Methylation_cg04723343,0.0,0.0
Methylation_cg26015384,0.0,0.0
Methylation_cg18881778,0.0,0.0
Methylation_cg01877606,0.0,0.0
Methylation_cg01734062,0.0,0.0
Methylation_cg01514353,0.0,0.0
Methylation_cg06333800,0.0,0.0
Gene_LHFPL6,0.0,0.0
Methylation_cg15825304,0.0,0.0
Methylation_cg18921306,0.0,0.0
Methylation_cg13611006,0.0,0.0
Methylation_cg13599248,0.0,0.0
Methylation_cg21450888,0.0,0.0
Methylation_cg01426303,0.0,0.0
Methylation_cg19509663,0.0,0.0
Methylation_cg03713668,0.0,0.0
Methylation_cg23877608,0.0,0.0
Methylation_cg09177080,0.0,0.0
Methylation_cg17183905,0.0,0.0
Methylation_cg10167849,0.0,0.0
Methylation_cg03339668,0.0,0.0
Methylation_cg01745499,0.0,0.0
Methylation_cg01698448,0.0,0.0
Methylation_cg14285050,0.0,0.0
Methylation_cg19612309,0.0,0.0
Methylation_cg08107308,0.0,0.0
Methylation_cg11962640,0.0,0.0
Methylation_cg06215107,0.0,0.0
Methylation_cg10150813,0.0,0.0
Methylation_cg12542933,0.0,0.0
Methylation_cg24579224,0.0,0.0
Methylation_cg00866953,0.0,0.0
Methylation_cg17176423,0.0,0.0
Methylation_cg24717490,0.0,0.0
Gene_PRKD1,0.0,0.0
Gene_HSPB6,0.0,0.0
Gene_FBXL7,0.0,0.0
Gene_KCNJ8,0.0,0.0
Gene_MAPK10,0.0,0.0
Gene_SOD3,0.0,0.0
Gene_NRXN2,0.0,0.0
Gene_GHR,0.0,0.0
Gene_THBS4,0.0,0.0
Gene_DPYSL3,0.0,0.0
Gene_PDE1A,0.0,0.0
Gene_ANGPTL1,0.0,0.0
Gene_CASQ2,0.0,0.0
Gene_PKD2,0.0,0.0
Gene_CNRIP1,0.0,0.0
Gene_PLXDC2,0.0,0.0
Gene_GLT8D2,0.0,0.0
Gene_TSHZ3,0.0,0.0
Gene_CPXM2,0.0,0.0
Gene_FXYD6,0.0,0.0
Gene_CALD1,0.0,0.0
Gene_BICC1,0.0,0.0
Gene_NRK,0.0,0.0
Gene_PTGIS,0.0,0.0
Gene_FOXP2,0.0,0.0
Gene_ISLR,0.0,0.0
Gene_CNN1,0.0,0.0
Gene_LRCH2,0.0,0.0
Gene_AOC3,0.0,0.0
Gene_SERPINF1,0.0,0.0
Gene_BHMT2,0.0,0.0
Gene_DCLK1,0.0,0.0
Gene_MYH11,0.0,0.0
Gene_RERG,0.0,0.0
Gene_ACTA2,0.0,0.0
Gene_MPDZ,0.0,0.0
Gene_ASPN,0.0,0.0
Gene_OGN,0.0,0.0
Gene_DCN,0.0,0.0
Gene_IGF1,0.0,0.0
Gene_CNTN1,0.0,0.0
Gene_ATP1A2,0.0,0.0
Gene_FHL1,0.0,0.0
Gene_LTBP1,0.0,0.0
Gene_CHRDL2,0.0,0.0
Gene_GUCY1B1,0.0,0.0
Gene_NGFR,0.0,0.0
Gene_PDZD4,0.0,0.0
Gene_ABCC9,0.0,0.0
Gene_CYBRD1,0.0,0.0
Gene_LIMS2,0.0,0.0
Gene_IRAG1,0.0,0.0
Gene_FERMT2,0.0,0.0
Gene_RUNX1T1,0.0,0.0
Gene_TNS1,0.0,0.0
Gene_MOXD1,0.0,0.0
Gene_GNAO1,0.0,0.0
Gene_ZFHX4,0.0,0.0
Gene_CCDC80,0.0,0.0
Gene_GGT5,0.0,0.0
Gene_ISM1,0.0,0.0
Gene_MYL9,0.0,0.0
Gene_SFRP1,0.0,0.0
Gene_GRIK5,0.0,0.0
Gene_SFRP4,0.0,0.0
Gene_MEOX2,0.0,0.0
Gene_GLI3,0.0,0.0
Gene_SCN7A,0.0,0.0
Gene_CYP1B1,0.0,0.0
Gene_TNFAIP8L3,0.0,0.0
Gene_NEGR1,0.0,0.0
Gene_ZCCHC24,0.0,0.0
Gene_VSTM4,0.0,0.0
Gene_PDZRN4,0.0,0.0
Gene_JAM3,0.0,0.0
Gene_MFAP4,0.0,0.0
Gene_GREM1,0.0,0.0
Gene_MAP1A,0.0,0.0
Gene_TUBA1A,0.0,0.0
Gene_ROR2,0.0,0.0
Gene_AR,0.0,0.0
Gene_ZFPM2,0.0,0.0
Gene_SGCD,0.0,0.0
Gene_MAP6,0.0,0.0
Gene_COL8A2,0.0,0.0
Gene_CSDC2,0.0,0.0
Gene_EMILIN1,0.0,0.0
Gene_SYNPO2,0.0,0.0
Gene_MRGPRF,0.0,0.0
Gene_BNC2,0.0,0.0
Gene_COPZ2,0.0,0.0
Gene_PODN,0.0,0.0
Gene_PABPC5,0.0,0.0
Gene_ZNF135,0.0,0.0
Gene_CAVIN1,0.0,0.0
Gene_ZNF454,0.0,0.0
Gene_SSC5D,0.0,0.0
Gene_RGMA,0.0,0.0
Gene_NXPH3,0.0,0.0
Gene_NDN,0.0,0.0
Gene_TCEAL7,0.0,0.0
Gene_GUCY1A1,0.0,0.0
Gene_IGFBP7,0.0,0.0
Gene_DDR2,0.0,0.0
Gene_SYNC,0.0,0.0
Gene_PCDH10,0.0,0.0
Gene_PRICKLE1,0.0,0.0
Gene_FBLN5,0.0,0.0
Gene_RBMS3,0.0,0.0
Gene_COL8A1,0.0,0.0
Gene_BOC,0.0,0.0
Gene_SLIT2,0.0,0.0
Gene_ANK2,0.0,0.0
Gene_SFRP2,0.0,0.0
Gene_KCNMB1,0.0,0.0
Gene_RSPO3,0.0,0.0
Gene_TMEM47,0.0,0.0
Gene_ZEB1,0.0,0.0
